doc_id,date,doc_type,speaker,speaker_role,turn_idx,turn_type,text,sent_idx
ECB_20150122,20150122,presser,Christine Lagarde,president,2,answer,"Draghi: The answer to the first question, yes we will buy government debt up to the percentage that will allow a proper market price formation.",0
ECB_20150122,20150122,presser,Christine Lagarde,president,2,answer,"The first one is an issuer limit, which is 33%, and another one is an issue limit, which is 25%.",2
ECB_20150122,20150122,presser,Christine Lagarde,president,2,answer,"In other words, we won't buy more than 25% of each issue, and not more than 33% of each issuer's debt.",3
ECB_20150122,20150122,presser,Christine Lagarde,president,2,answer,"The 25% limit, by the way, is the one foreseen in order not to be a blocking minority in the collective action clause assemblies, basically, bond holders' assemblies, and it's the basis for us to be able to say, there is going to be pari passu.",4
ECB_20150122,20150122,presser,Christine Lagarde,president,3,answer,"The other question, first of all let me say I was surprised that this risk-sharing issue became almost the most important thing about our monetary policy decisions today.",0
ECB_20150122,20150122,presser,Christine Lagarde,president,3,answer,"In fact, it shouldn't be so, but let me explain how we reached the percentage of 20%, and what is the reasoning behind this decision.",1
ECB_20150122,20150122,presser,Christine Lagarde,president,4,answer,"First of all, let me start by saying that each monetary policy operation always has some fiscal implication, and for the Central Bank what matters first and foremost is that monetary policy is effective, and then it takes into account these implications, but without prejudice for the monetary policy effectiveness.",0
ECB_20150122,20150122,presser,Christine Lagarde,president,4,answer,"Usually, these fiscal implications are dealt with easily within a one-country framework, between the central bank and the treasury.",1
ECB_20150122,20150122,presser,Christine Lagarde,president,4,answer,"But in the euro area, there is no European treasury, and each national treasury gives an implicit or explicit indemnity to its own central bank, but not the euro system as a whole.",2
ECB_20150122,20150122,presser,Christine Lagarde,president,5,answer,So the question on how to allocate risks in the euro area has been with the Governing Council since the very beginning.,0
ECB_20150122,20150122,presser,Christine Lagarde,president,5,answer,There is a combined ruling coming from the statutes of the ECB and from a Governing Council decision that a default mode is a full risk-sharing mode.,1
ECB_20150122,20150122,presser,Christine Lagarde,president,5,answer,"However, the Governing Council is also free to decide what it deems more appropriate according to the circumstances.",2
ECB_20150122,20150122,presser,Christine Lagarde,president,5,answer,"Now, it is not the first time the Governing Council has used its discretion.",3
ECB_20150122,20150122,presser,Christine Lagarde,president,5,answer,"Originally, in the early times, there were two lists of collateral, one risk-shared, the risk of which was shared, the so-called Tier 1, and one where the risk was not shared, and that's Tier 2.",5
ECB_20150122,20150122,presser,Christine Lagarde,president,5,answer,"The additional credit claims decision we took about, I think two years ago, was on a no-risk-sharing basis.",6
ECB_20150122,20150122,presser,Christine Lagarde,president,6,answer,"On the other hand, there are other examples where we actually use the full risk-sharing.",0
ECB_20150122,20150122,presser,Christine Lagarde,president,6,answer,"For example, the Dutch central bank was indemnified for some small losses based on full risk-sharing.",1
ECB_20150122,20150122,presser,Christine Lagarde,president,6,answer,"The Luxemburg central bank was indemnified for Icelandic banks when, you'll remember there was that crisis, on a full risk-sharing, and we raised the buffers on a full risk-sharing for some potential losses that Germany, the Bundesbank, might have after the Lehman crisis.",2
ECB_20150122,20150122,presser,Christine Lagarde,president,7,answer,"Let me add, this has nothing to do with the singleness of the monetary policy, because the decisions are being taken by the Governing Council with a euro area focus, as I just said in the introductory statement, so the same is true for sovereign bonds.",1
ECB_20150122,20150122,presser,Christine Lagarde,president,7,answer,"The modalities, the amounts, the rules, the limits that you just asked me about have been decided here in Frankfurt.",2
ECB_20150122,20150122,presser,Christine Lagarde,president,8,answer,"The Governing Council is the sole decision-maker, and the decisions are meant to affect monetary and financial conditions across the whole euro area.",0
ECB_20150122,20150122,presser,Christine Lagarde,president,8,answer,"This way, this time, we had a situation where the programme is very large.",1
ECB_20150122,20150122,presser,Christine Lagarde,president,8,answer,"In this sense, it is different from the SMP, for example.",2
ECB_20150122,20150122,presser,Christine Lagarde,president,8,answer,"And so, on the one hand, we want to keep the principle of the risk-sharing in place, and that's why we retained the 20% share under the regime of full risk-sharing.",4
ECB_20150122,20150122,presser,Christine Lagarde,president,9,answer,"On the other hand, we want to take a decision that would mitigate the concerns that many participating countries in the euro area have about the unintended fiscal consequences of potential developments in the future.",0
ECB_20150122,20150122,presser,Christine Lagarde,president,10,answer,Is risk-sharing or no risk-sharing a fundamental decision as far as the effectiveness of this decision is concerned?,1
ECB_20150122,20150122,presser,Christine Lagarde,president,10,answer,"We believe that it might have some effects, but they are not relevant.",2
ECB_20150122,20150122,presser,Christine Lagarde,president,10,answer,Let me give you an example where actually it is fundamental; OMT.,3
ECB_20150122,20150122,presser,Christine Lagarde,president,10,answer,"In OMT full risk-sharing is fundamental for the effectiveness of that monetary policy measure and you understand why; because it's selective, it addresses specific countries, the countries are under stress, the debt sustainability is an issue and there are tail risks that could make things precipitate for certain individual countries.",4
ECB_20150122,20150122,presser,Christine Lagarde,president,10,answer,"In that case, risk-sharing is fundamental for the effectiveness of monetary policy, and by the way, to address these risks, OMT is there, ready to be acted, in case there were risks of that kind, of that nature, tail risks were to materialise, and that programme is under full risk-sharing.",5
ECB_20150122,20150122,presser,Christine Lagarde,president,13,answer,Draghi: I think you should ask the first question to the people who have these concerns.,0
ECB_20150122,20150122,presser,Christine Lagarde,president,13,answer,"We took these concerns into account, and that's why this decision would mitigate these concerns, but certainly, we are not in a one-country setup.",1
ECB_20150122,20150122,presser,Christine Lagarde,president,13,answer,"We are in a multi-country setup, so the issue of potential fiscal transfers coming from our monetary policy decision is there.",2
ECB_20150122,20150122,presser,Christine Lagarde,president,13,answer,"So the first question we should ask, is it fundamental for the effectiveness of monetary policy or not?",3
ECB_20150122,20150122,presser,Christine Lagarde,president,13,answer,"If it's not, then we can do something to mitigate these concerns.",4
ECB_20150122,20150122,presser,Christine Lagarde,president,13,answer,Do we want to abandon the principle of full risk-sharing?,5
ECB_20150122,20150122,presser,Christine Lagarde,president,13,answer,"Absolutely no, and as I said, the singleness of the monetary policy remains in place.",6
ECB_20150122,20150122,presser,Christine Lagarde,president,14,answer,"On the second question, we would believe that the measures taken today will be effective, will raise inflation, medium-term inflation expectations, and basically will address the economic situation in the euro area.",0
ECB_20150122,20150122,presser,Christine Lagarde,president,14,answer,There are several channels through which these measures will be effective.,1
ECB_20150122,20150122,presser,Christine Lagarde,president,15,answer,"The first is the portfolio rebalancing effect, where you basically substitute bonds with cash, and therefore banks, at that point, will have more incentive to lend to the private sector, households and companies.",0
ECB_20150122,20150122,presser,Christine Lagarde,president,16,answer,"Of recent inflation expectations, medium-term inflation expectations, dropped by something like 50 basis points.",0
ECB_20150122,20150122,presser,Christine Lagarde,president,16,answer,"Since our nominal interest rates are at the zero lower bound, this meant that real interest rates went up by about 50 basis points, basically nullifying the effects of our reductions of nominal interest rates, the two reductions of nominal interest rates that we had decided in the course of the year.",1
ECB_20150122,20150122,presser,Christine Lagarde,president,16,answer,So we do expect that effect to be also important.,2
ECB_20150122,20150122,presser,Christine Lagarde,president,17,answer,"Finally, let me add something here, because it's actually quite important.",0
ECB_20150122,20150122,presser,Christine Lagarde,president,17,answer,"What monetary policy can do, I've said this many times, but I think itis worthwhile repeating it.",1
ECB_20150122,20150122,presser,Christine Lagarde,president,17,answer,"What monetary policy can do is to create the basis for growth, but for growth to pick up, you need investment.",2
ECB_20150122,20150122,presser,Christine Lagarde,president,17,answer,"For investment you need confidence, and for confidence you need structural reforms.",3
ECB_20150122,20150122,presser,Christine Lagarde,president,17,answer,"The ECB has taken a further, very expansionary measure today, but it's now up to the governments to implement these structural reforms, and the more they do, the more effective will be our monetary policy.",4
ECB_20150122,20150122,presser,Christine Lagarde,president,17,answer,"That's absolutely essential, as well as the fiscal consolidation side.",5
ECB_20150122,20150122,presser,Christine Lagarde,president,17,answer,"So structural reforms is one thing, budget and fiscal consolidation is a different issue.",6
ECB_20150122,20150122,presser,Christine Lagarde,president,17,answer,It's very important to have in place a so-called growth-friendly fiscal consolidation for confidence strengthening.,7
ECB_20150122,20150122,presser,Christine Lagarde,president,17,answer,"This combined with a monetary policy which is very expansionary, which has been and is even more so after our decisions today, is actually the optimal combination.",8
ECB_20150122,20150122,presser,Christine Lagarde,president,17,answer,"But for this now, we need the actions by the governments, and we need the action also by the Commission, both in its overseeing role of fiscal policies and in its implementing the investment plan, which was launched by the President of the Commission, which was certainly welcome at the time, now has to be implemented with speed.",9
ECB_20150122,20150122,presser,Christine Lagarde,president,20,answer,"Draghi: At the meeting today -- it's the first time that we'll have the accounts be published of this meeting, and so we have also worked out some qualifiers to indicate how the meeting proceeded.",0
ECB_20150122,20150122,presser,Christine Lagarde,president,20,answer,The meeting was unanimous in stating that the asset purchase programme is a true monetary policy tool in a legal sense.,1
ECB_20150122,20150122,presser,Christine Lagarde,president,20,answer,"That's important, because it establishes the principle that this is a monetary policy tool that should be used in the right situations, but it is part of our toolbox.",2
ECB_20150122,20150122,presser,Christine Lagarde,president,21,answer,"Second, there was a large majority on the need to trigger it now, and so large that we didn't need to take a vote.",0
ECB_20150122,20150122,presser,Christine Lagarde,president,22,answer,"Third, there was a good discussion on the need, I would say a majority on the need to trigger it now, but of course there were differing views about the need to act now.",0
ECB_20150122,20150122,presser,Christine Lagarde,president,23,answer,"And finally, there was a consensus on risk-sharing set at 20%, and 80% on a no-risk-sharing basis.",0
ECB_20150122,20150122,presser,Christine Lagarde,president,23,answer,"So, unanimity on the asset purchase programme being a monetary policy tool, a large majority on the need to trigger it now, and some discussion on the need to trigger it now, in fact I say a large majority, but not unanimity, and finally, consensus on the risk-sharing set, as I've just described.",1
ECB_20150122,20150122,presser,Christine Lagarde,president,24,answer,"The measure of this asset purchase programme exceeds what, well it doesn't exceed really, it's in the ballgame.",0
ECB_20150122,20150122,presser,Christine Lagarde,president,24,answer,You'll remember that you have two figures for the beginning/early 2012 balance sheet.,1
ECB_20150122,20150122,presser,Christine Lagarde,president,24,answer,"One is in January, the other one is in March, so this figure by and large is set in that ballgame.",2
ECB_20150122,20150122,presser,Christine Lagarde,president,26,answer,Draghi: The answer to the second point is absolutely no.,0
ECB_20150122,20150122,presser,Christine Lagarde,president,26,answer,"As I just said, it would be a big mistake if countries were to consider that the presence of this programme might be an incentive to fiscal expansion.",1
ECB_20150122,20150122,presser,Christine Lagarde,president,26,answer,"They would undermine the confidence, so it's not directed to monetary financing at all.",2
ECB_20150122,20150122,presser,Christine Lagarde,president,26,answer,"Actually, it's been designed as to avoid any monetary financing.",3
ECB_20150122,20150122,presser,Christine Lagarde,president,27,answer,This programme should increase the lending capacity of the banks.,0
ECB_20150122,20150122,presser,Christine Lagarde,president,27,answer,"This programme, the national central banks, the ECB would buy bonds, and then banks will have this money, and this money can be used either to repay some liabilities, or it would be placed in our deposit facility, in which case they would have to pay a negative interest rate, so there is an incentive to lend to the private sector, stronger incentive than there was simply on collateralised borrowing as we used to do in the past, namely out of TLTROs.",1
ECB_20150122,20150122,presser,Christine Lagarde,president,27,answer,"The limitation, the three-year maturity that was present in the TLTROs, in this case isn't there.",3
ECB_20150122,20150122,presser,Christine Lagarde,president,30,answer,"Draghi: The first question is yes, the maturities range between 2 and 30 years.",0
ECB_20150122,20150122,presser,Christine Lagarde,president,30,answer,"The second question really shows how important you made this risk-sharing issue, because it shows a degree of sophistication in understanding what happens if.",2
ECB_20150122,20150122,presser,Christine Lagarde,president,30,answer,"First of all, if we have an event, the first thing that would be drawn upon would be the buffers of the national central bank.",4
ECB_20150122,20150122,presser,Christine Lagarde,president,30,answer,"By and large, most central banks have adequate buffers, so nothing will happen.",5
ECB_20150122,20150122,presser,Christine Lagarde,president,32,answer,"Draghi: On the first question, I really only read again the statement.",0
ECB_20150122,20150122,presser,Christine Lagarde,president,32,answer,"I just don't want to speculate, giving horizons of dates, of deadlines.",1
ECB_20150122,20150122,presser,Christine Lagarde,president,32,answer,"So these purchases are intended to be carried out until end September 2016, and will in any case be conducted until we see a sustained adjustment in the path of inflation.",2
ECB_20150122,20150122,presser,Christine Lagarde,president,32,answer,"You might as well have asked, what is sustained adjustment?",3
ECB_20150122,20150122,presser,Christine Lagarde,president,32,answer,"Sustained adjustment in the path of inflation, which is consistent with our aim of achieving inflation rates below but close to 2% over the medium term.",4
ECB_20150122,20150122,presser,Christine Lagarde,president,32,answer,"It depends on many parameters, and at this point, certainly we wouldn't want to speculate on precise deadlines.",7
ECB_20150122,20150122,presser,Christine Lagarde,president,33,answer,"The other question, , it's difficult to give a precise division between the precise split between the two purchases, because first of all the size of the market for ABS is relatively small, although we think it will expand in the coming months, and the covered bond programme has done quite well, much better than the other programme, but also we don't know what the market size will be next year.",0
ECB_20150122,20150122,presser,Christine Lagarde,president,33,answer,What you could look at is basically the past behaviour as an inference for the future behaviour of our purchases.,1
ECB_20150122,20150122,presser,Christine Lagarde,president,35,answer,"That's why under certain circumstances, I find this discussion on risk-sharing quite futile.",1
ECB_20150122,20150122,presser,Christine Lagarde,president,37,answer,"Draghi: I have some jokes that I could make at this point in time, but I'll just re-read the statement if you want, because that's really what we can say today, and I'd just rather avoid jokes on this.",0
ECB_20150122,20150122,presser,Christine Lagarde,president,37,answer,"I mean, the overall situation of inflation, inflation developments, doesn't allow us to make these jokes.",1
ECB_20150122,20150122,presser,Christine Lagarde,president,41,answer,"And to the first question, let me say one thing here.",0
ECB_20150122,20150122,presser,Christine Lagarde,president,41,answer,There are obviously some conditions before we can buy Greek bonds.,3
ECB_20150122,20150122,presser,Christine Lagarde,president,41,answer,"As you know, there is a waiver that has to remain in place, has to be a program.",4
ECB_20150122,20150122,presser,Christine Lagarde,president,41,answer,"And then there is this 33% issuer limit, which means that, if all the other conditions are in place, we could buy bonds in, I believe, July, because by then there will be some large redemptions of SMP bonds and therefore we would be within the limit.",5
ECB_20150122,20150122,presser,Christine Lagarde,president,42,answer,"And by the way, let me add, if there is a problem, if there is a waiver, all these are not exceptional rules.",0
ECB_20150122,20150122,presser,Christine Lagarde,president,45,answer,"Draghi: On the first question, we monitor closely any potential instance of risk to financial stability.",0
ECB_20150122,20150122,presser,Christine Lagarde,president,45,answer,There may be some local episodes of certain specific markets where prices are going up fast.,3
ECB_20150122,20150122,presser,Christine Lagarde,president,45,answer,"But to have a bubble, besides having that, one should also identify, detect an increase, dramatic increase in leverage or in bank credit, and we don't see that now.",4
ECB_20150122,20150122,presser,Christine Lagarde,president,46,answer,"If bubbles are of a local nature, they should be addressed by local instruments, namely macro-prudential instruments rather than by monetary policy.",1
ECB_20150122,20150122,presser,Christine Lagarde,president,47,answer,"The second question, well, I would say the readings of reality differ.",0
ECB_20150122,20150122,presser,Christine Lagarde,president,47,answer,In some cases the inflation developments are considered to be temporary or heavily affected by temporary factors like the fall in oil prices and so on.,1
ECB_20150122,20150122,presser,Christine Lagarde,president,47,answer,"So it's different readings of reality, which suggest a different urgency in acting.",2
ECB_20150122,20150122,presser,Christine Lagarde,president,50,answer,Draghi: Well the answer to the second question is absolutely no.,0
ECB_20150122,20150122,presser,Christine Lagarde,president,50,answer,"We shouldn't forget that --perhaps today is the first time I say it, usually by now I am in the fifth time-- We shouldn't forget that our mandate is price stability, price stability defined as keeping inflation rate close but below 2%.",2
ECB_20150122,20150122,presser,Christine Lagarde,president,50,answer,"And we are, at this point in time, distant from that objective.",3
ECB_20150122,20150122,presser,Christine Lagarde,president,51,answer,"And to give you a few ideas, the average inflation rate for 2014 was 0.4%.",0
ECB_20150122,20150122,presser,Christine Lagarde,president,51,answer,"The five-year, the average inflation rate over the next five years is 0.3%.",1
ECB_20150122,20150122,presser,Christine Lagarde,president,51,answer,"And the inflation rate, the average inflation rate over the next 10 years at this point in time, these are market-based measures, are 0.9%.",2
ECB_20150122,20150122,presser,Christine Lagarde,president,51,answer,"The 5y-5y inflation expectation is today, I think should be around 1.64, to be compared with an average of 2.30.",3
ECB_20150122,20150122,presser,Christine Lagarde,president,52,answer,"So there is little doubt, in our view at least, that one should act.",0
ECB_20150122,20150122,presser,Christine Lagarde,president,52,answer,We believe and are convinced and have good arguments to think that the monetary policy measures that we have decided today will contribute to lift inflation expectations.,1
ECB_20150122,20150122,presser,Christine Lagarde,president,52,answer,You said that they are already priced in the market.,2
ECB_20150122,20150122,presser,Christine Lagarde,president,52,answer,"Some, it's hard to say how much, but certainly some of the effects have already been priced in the market.",4
ECB_20150122,20150122,presser,Christine Lagarde,president,52,answer,But there is a difference between expectation and actual announcement that things are going to be undertaken.,5
ECB_20150122,20150122,presser,Christine Lagarde,president,52,answer,"So I think that's, in the end, after months pass by, it's the announcements that really matter.",6
ECB_20150122,20150122,presser,Christine Lagarde,president,52,answer,"In other words, expectations work only if there is certain credibility.",7
ECB_20150122,20150122,presser,Christine Lagarde,president,52,answer,And we are showing that this credibility is deserved with today's action.,8
ECB_20150122,20150122,presser,Christine Lagarde,president,55,answer,We have shown that all monetary policy measures have some fiscal implications.,1
ECB_20150122,20150122,presser,Christine Lagarde,president,55,answer,"What matters is, first and foremost, the effectiveness of the monetary policy.",2
ECB_20150122,20150122,presser,Christine Lagarde,president,55,answer,"This is geared to our mandate, which is maintaining price stability.",5
ECB_20150122,20150122,presser,Christine Lagarde,president,55,answer,These fiscal implications are usually dealt in a one-country set-up rather simply.,6
ECB_20150122,20150122,presser,Christine Lagarde,president,55,answer,In a multi-country set-up they are dealt in a different way.,7
ECB_20150122,20150122,presser,Christine Lagarde,president,55,answer,"And I told you about the history that shows that they were dealt in various ways, I would say based on an ad-hoc consideration of the circumstances.",8
ECB_20150122,20150122,presser,Christine Lagarde,president,56,answer,"I have told you that risk sharing or no risk sharing was not a fundamental aspect of the effect, of the effectiveness of our monetary policy measures today, while it is a fundamental component of our OMT programme.",0
ECB_20150122,20150122,presser,Christine Lagarde,president,57,answer,"And finally, given the size that this programme will have and the fact it's so broad-based all across all countries, the solution that we found seemed to be the most reasonable.",0
ECB_20150122,20150122,presser,Christine Lagarde,president,57,answer,On one hand you want to keep the principle of full risk sharing in place.,1
ECB_20150122,20150122,presser,Christine Lagarde,president,57,answer,On the other you want to mitigate the concerns expressed by several member countries.,2
ECB_20150122,20150122,presser,Christine Lagarde,president,57,answer,And we can do so because it's not essential for the effectiveness of the monetary policy.,3
ECB_20150122,20150122,presser,Christine Lagarde,president,58,answer,"The consensus means the following, means that everybody could either agree or not object.",0
ECB_20150122,20150122,presser,Christine Lagarde,president,58,answer,The large majority means that a lot of people agreed and a few people objected.,1
ECB_20150122,20150122,presser,Christine Lagarde,president,58,answer,From now on I cannot say we had a fantastic majority or things like that.,4
ECB_20150122,20150122,presser,Christine Lagarde,president,58,answer,"There will be either a majority or a large majority or a consensus, or unanimity.",6
ECB_20150122,20150122,presser,Christine Lagarde,president,61,answer,"Draghi: On the first point, the way the introductory statement reads says that both things are important.",0
ECB_20150122,20150122,presser,Christine Lagarde,president,61,answer,"The overall amount but also the scale of these purchases, the monthly flows are quite meaningful, as is the overall amount.",1
ECB_20150122,20150122,presser,Christine Lagarde,president,62,answer,"The second question, I think the best way to answer to this is, have we seen lots of inflation since QE programmes started?",0
ECB_20150122,20150122,presser,Christine Lagarde,president,62,answer,And now it's been quite a few years since they started.,2
ECB_20150122,20150122,presser,Christine Lagarde,president,62,answer,Our experience since we have these press conferences goes back to a little more than three years.,3
ECB_20150122,20150122,presser,Christine Lagarde,president,62,answer,"In these three years we've lowered interest rates I don't know how many times, four or five times, six times maybe.",4
ECB_20150122,20150122,presser,Christine Lagarde,president,62,answer,"And each time someone was saying this is going to be terribly expansionary, there will be inflation.",5
ECB_20150122,20150122,presser,Christine Lagarde,president,62,answer,Some people voted against lower interest rates way back at the end of November 2013.,6
ECB_20150122,20150122,presser,Christine Lagarde,president,63,answer,What I'm saying is that certainly the jury's still out.,0
ECB_20150122,20150122,presser,Christine Lagarde,president,63,answer,"Also for the people who say that there will be inflation, yes, when, please?",2
ECB_20150122,20150122,presser,Christine Lagarde,president,65,answer,Draghi: That is a question similar to the one that has been asked before.,0
ECB_20150122,20150122,presser,Christine Lagarde,president,65,answer,"It says they are intended to be carried out -- they are intended -- to be carried out until the end of September 2016 and will in any case be conducted until we see a sustained adjustment in the path of inflation, which is consistent with our aim of achieving inflation rates below but close to 2% over the medium term.",2
ECB_20150122,20150122,presser,Christine Lagarde,president,68,answer,"Draghi: I'm not sure I understand the second question, but the first question is, I've said it many times, for us the exchange rate is not a policy target.",0
ECB_20150122,20150122,presser,Christine Lagarde,president,68,answer,"It's important for price stability, for growth, but it's not a policy target.",1
ECB_20150122,20150122,presser,Christine Lagarde,president,68,answer,The movements in the exchange rate since three years were the outcome of diverging monetary policy cycles as well as divergent economic recovery paths between major jurisdictions.,2
ECB_20150122,20150122,presser,Christine Lagarde,president,68,answer,"They were not intended, it was not an action geared to cause these exchange rate movements.",3
ECB_20150122,20150122,presser,Christine Lagarde,president,70,answer,"I can't remember, because we never comment on other central bank policies.",1
ECB_20150122,20150122,presser,Christine Lagarde,president,70,answer,"So whoever wants to ask me about Switzerland, just you should know; we never comment on other central banks' decisions.",2
ECB_20150122,20150122,presser,Christine Lagarde,president,73,answer,"Draghi: On the first question, this programme is meant to create a large injection of liquidity that is fungible across the euro area.",0
ECB_20150122,20150122,presser,Christine Lagarde,president,73,answer,"So, if it starts in Germany, it can easily flow everywhere through our payment system.",1
ECB_20150122,20150122,presser,Christine Lagarde,president,73,answer,"But certainly where the spreads are higher, you would expect greater effectiveness, greater immediate direct effects from this policy.",2
ECB_20150122,20150122,presser,Christine Lagarde,president,74,answer,"The second point is you said do we expect our inflation expectations to stay low after a prolonged period of time, and if we have a plan B. I say again, this is a question that's been asked before.",0
ECB_20150122,20150122,presser,Christine Lagarde,president,74,answer,We just present a plan A and we have a plan A.,2
ECB_20150122,20150122,presser,Christine Lagarde,president,74,answer,"And the sentence and the wording here could be, actually says many things.",4
ECB_20150122,20150122,presser,Christine Lagarde,president,74,answer,"So I'm not going to reread it, but each word has been carefully chosen.",5
ECB_20150305,20150305,presser,Christine Lagarde,president,2,answer,"Draghi: The sustained improvement, it just says what it says.",0
ECB_20150305,20150305,presser,Christine Lagarde,president,2,answer,There is no other way to answer your first question.,1
ECB_20150305,20150305,presser,Christine Lagarde,president,2,answer,"In other words, a material dislocation from the foreseen objective would be the criteria, but at this point in time, we see absolutely no reason to think or plan or act in any different way from what we've planned, namely the purchasing of €60 billion a month of securities until September 2016, or beyond, if needed.",2
ECB_20150305,20150305,presser,Christine Lagarde,president,3,answer,"On your second point, a quick answer to your question is the following.",0
ECB_20150305,20150305,presser,Christine Lagarde,president,3,answer,"One of the rules that we comply with is contained in the Treaty, and it's Article 123, and it's the prohibition of monetary financing.",3
ECB_20150305,20150305,presser,Christine Lagarde,president,3,answer,"Monetary financing is when the central bank of a country prints money to buy the government bonds in the primary market of that country, and it could be either direct or indirect, when banks bring collateral to the ECB in order to be financed in order to buy the sovereign debt of that country, and we are prohibited from doing that.",4
ECB_20150305,20150305,presser,Christine Lagarde,president,6,answer,"Draghi: First of all, let me say, our monetary policy decisions have worked, and it's with a certain degree of satisfaction that the Governing Council has acknowledged this.",0
ECB_20150305,20150305,presser,Christine Lagarde,president,6,answer,"The monetary policy decisions we are discussing today are the final set of measures of a series of decisions that have been taken starting in June last year, and we see that the objectives are gradually being attained.",1
ECB_20150305,20150305,presser,Christine Lagarde,president,6,answer,"The market reaction to the announcement, the expectation first and the announcement second, of our asset purchase programme has also been quite effective and quite positive.",2
ECB_20150305,20150305,presser,Christine Lagarde,president,7,answer,"We haven't even started, and a lively discussion about whether we'll actually be able to do this has developed.",0
ECB_20150305,20150305,presser,Christine Lagarde,president,7,answer,"It's quite interesting that until a month ago, nobody had any doubt that public debt, sovereign debt in the euro area, was actually very, very big, and now some people worry that we won't have enough bonds.",1
ECB_20150305,20150305,presser,Christine Lagarde,president,7,answer,"Incidentally, I'm told that the very same statements were made when the US and the UK started their bond buying programme.",2
ECB_20150305,20150305,presser,Christine Lagarde,president,7,answer,But the bottom line of this is that there may be complexities.,3
ECB_20150305,20150305,presser,Christine Lagarde,president,7,answer,We observe that almost half of the euro bonds are outside the euro area and we also observe that the average weighted price of bonds in the 2 to 30-year maturity is well above par.,5
ECB_20150305,20150305,presser,Christine Lagarde,president,8,answer,"The second question assumes that the improvements we see in the financial markets will never pass through to the real economy, but that's exactly what we have not been observing over the last few months.",0
ECB_20150305,20150305,presser,Christine Lagarde,president,8,answer,"As a matter of fact, in a more and more accelerated way, we've seen a decline, if not a steep fall, in the lending rates across the euro area, a significant decrease in dispersion in the lending rates.",1
ECB_20150305,20150305,presser,Christine Lagarde,president,8,answer,"You know from previous press conferences that fragmentation on the funding side for the banking system has basically disappeared several months ago, but for quite a time, fragmentation on the lending side still remained.",2
ECB_20150305,20150305,presser,Christine Lagarde,president,8,answer,"That has gone down a lot, and one can say now that all rates have converged quite well.",3
ECB_20150305,20150305,presser,Christine Lagarde,president,9,answer,"What we are seeing now is that these benefits from a very accommodative monetary policy stance are being passed in the form of lower borrowing costs to the real economy, to non-financial companies, to households.",0
ECB_20150305,20150305,presser,Christine Lagarde,president,9,answer,"We see for example the credit flows to households have increased, and then we will see that the channels through which this asset purchase programme works will firm up, will strengthen the transmission through the usual signalling channel, confidence channel, interest rate channels, wealth effects, and exchange rate effect of course.",1
ECB_20150305,20150305,presser,Christine Lagarde,president,12,answer,Draghi: Let me first say something that perhaps is not entirely known.,0
ECB_20150305,20150305,presser,Christine Lagarde,president,12,answer,"The ECB up to today has lent to Greece €100 billion, and more exactly has doubled its lending from €50 billion to €100 billion in the last month and a half, the last two months.",1
ECB_20150305,20150305,presser,Christine Lagarde,president,12,answer,"The lending to Greece today is 68% of the Greek GDP, which is the highest in the eurozone.",2
ECB_20150305,20150305,presser,Christine Lagarde,president,12,answer,"In this sense, one can really say that the ECB is the central bank of Greece, but it's also the central bank of all the other countries, and it's a rules-based institution, as I have just recalled a moment ago.",3
ECB_20150305,20150305,presser,Christine Lagarde,president,12,answer,"The ECB is the first to wish to re-start the financing to the Greek economy, provided the conditions are in place.",4
ECB_20150305,20150305,presser,Christine Lagarde,president,12,answer,And the conditions to be in place is that a process which suggests a successful completion of the review be put in place fast.,5
ECB_20150305,20150305,presser,Christine Lagarde,president,12,answer,"That is the condition, and we will certainly welcome such development.",6
ECB_20150305,20150305,presser,Christine Lagarde,president,13,answer,"Going to your second question, right now, the ECB cannot buy Greek bonds.",0
ECB_20150305,20150305,presser,Christine Lagarde,president,13,answer,The purchase programme doesn't foresee the purchase of private bonds.,1
ECB_20150305,20150305,presser,Christine Lagarde,president,13,answer,It cannot buy Greek bonds for a variety of reasons.,2
ECB_20150305,20150305,presser,Christine Lagarde,president,13,answer,"First of all, the purchases are not supposed to take place for countries under a contract or a programme during the review period, so in this sense, we wouldn't be able to buy Cypriot bonds either, or Greek bonds.",3
ECB_20150305,20150305,presser,Christine Lagarde,president,14,answer,"Secondly, we can only buy investment-grade bonds, and as such, the Greek bonds are below the threshold of investment-grade, so the waiver will have to be reinstated, and we are ready to do so, as soon as these conditions are in place.",0
ECB_20150305,20150305,presser,Christine Lagarde,president,15,answer,"Third, we have a limit of 33% per issuer's bonds, so we cannot buy more than 33% of the bonds, of the total stock of bonds issued by the same sovereign, and our current SMP holdings are such that this limit is at present overcome, so we wouldn't be able to buy these bonds.",0
ECB_20150305,20150305,presser,Christine Lagarde,president,15,answer,"As soon as Greece repays the SMP bonds that are due, they're coming due I believe in July or August, and if the waiver had been reinstated of course, then we would be able to buy Greek bonds via this new asset purchase programme.",1
ECB_20150305,20150305,presser,Christine Lagarde,president,18,answer,"That's what the Governing Council has decided, by €500 million.",1
ECB_20150305,20150305,presser,Christine Lagarde,president,18,answer,"From this viewpoint, the decision about lifting the waiver, as well as the decision not to allow monetary financing, and finally the decision about determining an ELA, are all the outcome of rules, not our political decisions.",3
