id,date,bank,chair,day_of_week,text,word_count
20150318-fed,2015-03-18,fed,Janet Yellen,Wed,"SOURCE: FOMCpresconf20150318.pdf
DATE: 20150318
TYPE: presconf
============================================================

 Transcript of Chair Yellen’s FOMC Press Conference 
March 18, 2015 
 
CHAIR YELLEN.  Good afternoon.  As you know, the Federal Open Market Committee 
this afternoon reaffirmed the current 0 to ¼ percent target range for the federal funds rate.  We 
also updated our forward guidance, indicating that an increase in the target range for the federal 
funds rate remains unlikely at our next meeting in April.  With continued improvement in 
economic conditions, however, we do not want to rule out the possibility that an increase in the 
target range could be warranted at subsequent meetings.  Let me emphasize, however, that the 
timing of the initial increase in the target range will depend on the Committee’s assessment of 
incoming information.  Today’s modification of our guidance should not be interpreted to mean 
that we have decided on the timing of that increase.  In other words, just because we removed the 
word “patient” from the statement doesn’t mean we are going to be impatient.  Moreover, even 
after the initial increase in the target funds rate, our policy is likely to remain highly 
accommodative to support continued progress toward our objectives of maximum employment 
and 2 percent inflation.  I’ll come back to today’s policy decisions in a few moments, but first I 
would like to review economic developments and the outlook, which formed the basis for our 
policy decisions. 
We have seen continued progress toward our objective of maximum employment.  The 
pace of employment growth has remained strong, with job gains averaging nearly 290,000 per 
month over the past three months.  The unemployment rate was 5.5 percent in February; that’s 
three-tenths lower than the latest reading available at the time of our December meeting.  
Broader measures of job market conditions—such as those counting individuals who want and 
are available to work but have not actively searched recently and people who are working part 
time but would rather work full time—have shown similar improvement.  As we noted in our 


 statement, slack in the labor market continues to diminish.  Meanwhile, the labor force 
participation rate—the percentage of working-age Americans either working or seeking work—
is lower than most estimates of its trend, and wage growth remains sluggish, suggesting that 
some cyclical weakness persists.  So considerable progress clearly has been achieved, but room 
for further improvement in the labor market continues. 
We continue to expect sufficient underlying strength in economic growth to support 
ongoing improvement in the labor market.  After averaging about 2½ percent over 2014, growth 
of real gross domestic product appears to have slowed in the first quarter of this year, in part 
reflecting a moderation in household spending.  In addition, the recovery in the housing sector 
remains subdued, and export growth looks to have weakened.  Looking ahead, however, the 
Committee continues to expect a moderate pace of GDP growth, with robust job gains and lower 
energy prices supporting household spending. 
Inflation has declined further below our longer-run objective, largely reflecting the lower 
energy prices I just mentioned.  Declining import prices have also restrained inflation, and in 
light of the recent appreciation of the dollar, will likely continue to do so in the months ahead.  
My colleagues and I continue to expect that as the effects of these transitory factors dissipate and 
as the labor market improves further, inflation will move gradually back toward our 2 percent 
objective over the medium term.  In making this forecast, we are attentive to the low levels of 
market-based measures of inflation compensation.  In contrast, survey-based measures of longer-
term inflation expectations have remained stable.  The Committee will continue to monitor 
inflation developments carefully. 
This assessment of the outlook is reflected in the individual economic projections 
submitted for this meeting by the FOMC participants.  As always, each participant’s projections 


 are conditioned on his or her own view of appropriate monetary policy.  The unemployment rate 
projections over the next few years and in the longer run are generally a bit lower than the 
December projections.  At the end of this year, the central tendency for the unemployment rate 
stands at 5 to 5.2 percent, in line with participants’ estimates of the longer-run normal 
unemployment rate.  Committee participants generally see the unemployment rate declining a 
little further over the course of 2016 and 2017.  For economic growth, participants generally 
reduced their projections since December, with many citing a weaker outlook for net exports.  
Nonetheless, the central tendency of the growth projections for this year and next, at 2.3 to 2.7 
percent, remains somewhat above estimates of the longer-run normal growth rate.  Finally, 
FOMC participants project inflation to be quite low this year, largely reflecting lower energy and 
import prices.  The central tendency of the inflation projections for this year is now below 1 
percent, down noticeably since December.  As the transitory factors holding down inflation 
abate, the central tendency rebounds to 1.7 to 1.9 percent next year and rises to 1.9 to 2 percent 
in 2017. 
Returning to monetary policy, as I noted at the outset, the Committee reaffirmed its view 
that the current 0 to ¼ percent target range for the federal funds rate remains appropriate.  But 
with economic conditions improving, and with further improvement expected in the months 
ahead, we have again modified our forward guidance.  In December and January, the Committee 
judged that it could be patient in beginning to normalize the stance of monetary policy.  That 
meant that we considered it unlikely that economic conditions would warrant an increase in the 
target range for the federal funds rate for at least the next couple of FOMC meetings.  While it is 
still the case that we consider it unlikely that economic conditions will warrant an increase in the 


 target range at the April meeting, such an increase could be warranted at any later meeting, 
depending on how the economy evolves. 
Let me emphasize again that today’s modification of the forward guidance should not be 
read as indicating that the Committee has decided on the timing of the initial increase in the 
target range for the federal funds rate.  In particular, this change does not mean that an increase 
will necessarily occur in June, although we can’t rule that out.  As we noted in our statement, the 
decision to raise the target range will depend on our assessment of realized and expected 
progress toward our objectives of maximum employment and 2 percent inflation.  We continue 
to base that assessment on a wide range of information, including measures of labor market 
conditions, indicators of inflation pressures and inflation expectations, and readings on financial 
and international developments.  We anticipate that it will be appropriate to raise the target range 
for the federal funds rate when the Committee has seen further improvement in the labor market 
and is reasonably confident that inflation will move back to its 2 percent objective over the 
medium term. 
Once we begin to remove policy accommodation, we continue to expect that—in the 
words of our statement—“even after employment and inflation are near mandate-consistent 
levels, economic conditions may, for some time, warrant keeping the target federal funds rate 
below levels the Committee views as normal in the longer run.” 
This guidance is consistent with the paths for appropriate policy reported by FOMC 
participants.  Compared with the projections made in December, most participants lowered their 
path for the federal funds rate, consistent with the downward revisions made to the projections 
for GDP growth and inflation as well as somewhat lower estimates of the longer-run normal 
unemployment rate.  The median projection for the federal funds rate is just below 2 percent in 


 late 2016 and rises a bit above 3 percent in late 2017.  The median projected rate in 2017 remains 
below the 3¾ percent or so projected by most participants as the rate’s longer-run value, even 
though the central tendency of the unemployment rate by that time is slightly below that of its 
estimated longer-run value, and the central tendency for inflation is close to our 2 percent 
objective.  Participants provide a number of explanations for the federal funds rate running 
below its normal longer-run level at that time.  These include, in particular, the residual effects of 
the financial crisis, which are likely to continue to constrain spending and credit availability for 
some time.  I would like to emphasize that these forecasts of the appropriate path of the federal 
funds rate are conditional on participants’ individual projections for economic output, inflation, 
and other factors.  But our actual policy actions over time will be data dependent.  Accordingly, 
if the expansion proves to be more vigorous than currently anticipated and inflation moves 
higher than expected, then the appropriate path would likely follow a steeper and higher 
trajectory; conversely, if conditions were to prove weaker, then the appropriate trajectory would 
be lower and less steep. 
Finally, the Committee will continue its policy of reinvesting proceeds from maturing 
Treasury securities and principal payments from agency debt and mortgage-backed securities.  
The Committee’s sizable holdings of longer-term securities should help maintain accommodative 
financial conditions and promote further progress toward our objectives.  
Thank you.  Now I’d be happy to take your questions.",1512
20150617-fed,2015-06-17,fed,Janet Yellen,Wed,"SOURCE: FOMCpresconf20150617.pdf
DATE: 20150617
TYPE: presconf
============================================================

 Transcript of Chair Yellen’s Press Conference 
June 17, 2015 
 
CHAIR YELLEN.  Good afternoon.  Today the Federal Open Market Committee 
reaffirmed the current 0 to ¼ percent target range for the federal funds rate.  Since the 
Committee last met in April, the pace of job gains has picked up and labor market conditions 
have improved somewhat further.  Inflation has continued to run below our longer-run objective, 
but some of the downward pressure on inflation resulting from earlier sharp declines in energy 
prices is abating.  The Committee continues to judge that the first increase in the federal funds 
rate will be appropriate when it has seen further improvement in the labor market and is 
reasonably confident that inflation will move back to its 2 percent objective over the medium 
term.  At our meeting that ended today, the Committee concluded that these conditions have not 
yet been achieved.  It remains the case that the Committee will determine the timing of the initial 
increase in the federal funds rate on a meeting-by-meeting basis, depending on its assessment of 
incoming economic information and its implications for the economic outlook.  Let me 
emphasize that the importance of the initial increase should not be overstated:  The stance of 
monetary policy will likely remain highly accommodative for quite some time after the initial 
increase in the federal funds rate in order to support continued progress toward our objectives of 
maximum employment and 2 percent inflation.  I will come back to today’s policy decision in a 
few moments, but first I would like to review recent economic developments and the outlook. 
The U.S. economy hit a soft patch earlier this year; real gross domestic product looks to 
have changed little in the first quarter.  Growth in household spending slowed, business fixed 
investment edged down, and net exports were a substantial drag on growth.  Part of this 
weakness was likely the result of transitory factors.  Despite the soft first quarter, the 
fundamentals underlying household spending appear favorable, and consumer sentiment remains 


 solid.  Looking ahead, the Committee still expects a moderate pace of GDP growth, with 
continuing job gains and lower energy prices supporting household spending. 
The labor market data so far this year have shown further progress toward our objective 
of maximum employment, although at a slower pace than late last year.  Over the past three 
months, job gains have averaged about 210,000 per month, down from an average pace of 
280,000 per month over the second half of last year, but still well above the pace consistent with 
trend labor force growth.  Although the unemployment rate, at 5.5 percent in May, was 
unchanged from the latest reading available at the time of our April meeting, the labor force 
participation rate edged up.  A broader measure of unemployment that includes individuals who 
want and are available to work but have not actively searched recently and people who are 
working part time but would rather work full time has continued to improve.  But it seems likely 
that some cyclical weakness in the labor market remains:  The participation rate remains below 
most estimates of its underlying trend, involuntary part-time employment remains elevated, and 
wage growth remains relatively subdued.  So, although progress clearly has been achieved, room 
for further improvement remains. 
Inflation has continued to run below our longer-run objective, in part reflecting lower 
energy prices.  Declines in import prices have also restrained inflation.  However, energy prices 
appear to have stabilized recently.  My colleagues and I continue to expect that as the effects of 
these transitory factors dissipate and as the labor market improves further, inflation will 
gradually move back toward our 2 percent objective over the medium term.  Market-based 
measures of inflation compensation remain low, though they have risen some from their levels 
earlier this year, and survey-based measures of longer-term inflation expectations have remained 
stable.  The Committee will continue to monitor inflation developments carefully. 


 This assessment of the outlook is reflected in the individual economic projections 
submitted for this meeting by FOMC participants.  As always, each participant’s projections are 
conditioned on his or her own view of appropriate monetary policy.  For economic growth, 
participants reduced their projections for this year, in line with the disappointing data for the first 
quarter.  The central tendency of the growth projections for 2015 is now 1.8 to 2.0 percent, down 
a little more than ½ percentage point from the March projections.  The central tendency rises to 
2.4 to 2.7 percent next year, somewhat above estimates of the longer-run growth rate.  The 
unemployment rate projections for this year are a little higher than in March.  At the end of this 
year, the central tendency for the unemployment rate stands at 5.2 to 5.3 percent, a bit above 
participants’ estimates of the longer-run normal unemployment rate.  Committee participants 
generally see the unemployment rate declining a little further over the course of 2016 and 2017.  
Finally, FOMC participants project inflation to be quite low this year, largely reflecting lower 
energy and non-energy import prices.  The central tendency of the inflation projections for this 
year is below 1 percent, unchanged since March.  As the transitory factors holding down 
inflation abate, the central tendency rises to 1.6 to 1.9 percent next year and to 1.9 to 2.0 percent 
in 2017. 
Returning to monetary policy, as I noted, the Committee reaffirmed its view that the 
current 0 to ¼ percent target range for the federal funds rate remains appropriate.  As we said in 
our statement, the decision to raise the target range will depend on our assessment of realized 
and expected progress toward our objectives of maximum employment and 2 percent inflation.  
We continue to base that assessment on a wide range of information, including measures of labor 
market conditions, indicators of inflation pressures and inflation expectations, and readings on 
financial and international developments.  And we continue to anticipate that it will be 


 appropriate to raise the target range for the federal funds rate when the Committee has seen 
further improvement in the labor market and is reasonably confident that inflation will move 
back to its 2 percent objective over the medium term. 
On both of these fronts, as I noted, we have seen some progress.  Even so, the Committee 
judged that economic conditions do not yet warrant an increase in the federal funds rate.  While 
the Committee views the disappointing economic performance in the first quarter as largely 
transitory, my colleagues and I would like to see more decisive evidence that a moderate pace of 
economic growth will be sustained, so that conditions in the labor market will continue to 
improve and inflation will move back to 2 percent. 
Once we begin to remove policy accommodation, we continue to expect that—as we say 
in our statement—“even after employment and inflation are near mandate-consistent levels, 
economic conditions may, for some time, warrant keeping the target federal funds rate below 
levels the Committee views as normal in the longer run.”  In other words, although policy will be 
data dependent, economic conditions are currently anticipated to evolve in a manner that will 
warrant only gradual increases in the target federal funds rate. 
Compared with the projections made in March, most FOMC participants lowered 
somewhat their paths for the federal funds rate, consistent with the revisions made to the 
projections for GDP growth and the unemployment rate.  The median projection for the federal 
funds rate continues to point to a first increase later this year, with the rate rising to about 
1¾ percent in late 2016 and 2¾ percent in late 2017.  In 2016 and 2017, the median path is about 
¼ percentage point below that projected in March.  The median projected rate in 2017 remains 
below the 3¾ percent or so projected by most FOMC participants as the longer-run value of the 
federal funds rate even though the central tendency of the unemployment rate by that time is 


 slightly below its estimated longer-run value and the central tendency for inflation is close to our 
2 percent objective.  Participants provided a number of explanations for the federal funds rate 
running below its normal longer-run level at that time.  These included, in particular, the residual 
effects of the financial crisis, which are likely to continue to constrain spending and credit 
availability for some time. 
I would like to emphasize that the forecasts of the appropriate path of the federal funds 
rate are conditional on participants’ individual projections of the most likely outcomes for 
economic growth, employment, inflation, and other factors.  But our actual policy decisions over 
time will depend on evolving economic conditions.  Accordingly, if the expansion proves to be 
more vigorous than currently anticipated and inflation moves higher than expected, then the 
appropriate path would likely follow a steeper and higher trajectory; conversely, if conditions 
were to prove weaker, then the appropriate trajectory would be lower and less steep. 
Finally, the Committee will continue its policy of reinvesting proceeds from maturing 
Treasury securities and principal payments from agency debt and mortgage-backed securities.  
The Committee’s sizable holdings of longer-term securities should help maintain accommodative 
financial conditions and promote further progress toward our objectives. 
Thank you.  I’ll be happy to take your questions.",1524
20150917-fed,2015-09-17,fed,Janet Yellen,Thu,"SOURCE: fomcpresconf20150917.pdf
DATE: 20150917
TYPE: presconf
============================================================

  Transcript of Chair Yellen’s Press Conference 
September 17, 2015 
 
CHAIR YELLEN.  Good afternoon.  As you know from our policy statement released a 
short time ago, the Federal Open Market Committee reaffirmed the current 0 to ¼ percent target 
range for the federal funds rate.  Since the Committee met in July, the pace of job gains has been 
solid, the unemployment rate has declined, and overall labor market conditions have continued to 
improve.  Inflation, however, has continued to run below our longer-run objective, partly 
reflecting declines in energy and import prices.  While we still expect that the downward 
pressure on inflation from these factors will fade over time, recent global economic and financial 
developments are likely to put further downward pressure on inflation in the near term.  These 
developments may also restrain U.S. activity somewhat but have not led at this point to a 
significant change in the Committee’s outlook for the U.S. economy. 
The Committee continues to anticipate that the first increase in the federal funds rate will 
be appropriate when it has seen some further improvement in the labor market and is reasonably 
confident that inflation will move back to its 2 percent objective over the medium term.  It 
remains the case that the Committee will determine the timing of the initial increase based on its 
assessment of the implications of incoming information for the economic outlook.  I will note 
that the importance of the initial increase should not be overstated:  The stance of monetary 
policy will likely remain highly accommodative for quite some time after the initial increase in 
the federal funds rate in order to support continued progress toward our objectives of maximum 
employment and 2 percent inflation.  I will come back to today’s policy decision in a few 
moments, but first I would like to review recent economic developments and the outlook. 
Smoothing through the quarterly volatility, U.S. real gross domestic product is estimated 
to have expanded at a 2¼ percent pace in the first half of the year, a notably stronger outcome 


  than expected in June, when Committee participants had submitted economic projections.  
Continued job gains and increases in real disposable income have supported household spending.  
Growth in business fixed investment was moderate, held down in part by a significant 
contraction in oil drilling activity as a result of the large drop in oil prices over the past year.  
Moreover, net exports were a substantial drag on GDP growth during the first half of the year, 
reflecting the earlier appreciation of the dollar and weaker foreign demand.  The Committee 
continues to expect a moderate pace of overall GDP growth even though the restraint from net 
exports is likely to persist for a time. 
The labor market has shown further progress so far this year toward our objective of 
maximum employment.  Over the past three months, job gains averaged 220,000 per month.  The 
unemployment rate, at 5.1 percent in August, was down 0.4 percent from the latest reading 
available at the time of our June meeting, although that decline was accompanied by some 
reduction in the labor force participation rate over the same period.  A broader measure of 
unemployment that includes individuals who want and are available to work but have not 
actively searched recently and people who are working part time but would rather work full time 
has continued to improve.  That said, some cyclical weakness likely remains:  While the 
unemployment rate is close to most FOMC participants’ estimates of the longer-run normal 
level, the participation rate is still below estimates of its underlying trend, involuntary part-time 
employment remains elevated, and wage growth remains subdued. 
Inflation has continued to run below our 2 percent objective, partly reflecting declines in 
energy and import prices.  My colleagues and I continue to expect that the effects of these factors 
on inflation will be transitory.  However, the recent additional decline in oil prices and further 
appreciation of the dollar mean that it will take a bit more time for these effects to fully dissipate.  


  Accordingly, the Committee anticipates that inflation will remain quite low in the coming 
months.  As these temporary effects fade and, importantly, as the labor market improves further, 
we expect inflation to move gradually back toward our 2 percent objective.  Survey-based 
measures of longer-term inflation expectations have remained stable.  However, the Committee 
has taken note of recent declines in market-based measures of inflation compensation and will 
continue to monitor inflation developments carefully. 
This assessment of the outlook is reflected in the individual economic projections 
submitted for this meeting by FOMC participants, which now extend through 2018.  As 
announced in the minutes from our July meeting, we are also introducing a modest enhancement 
to the Summary of Economic Projections by publishing the median projection across FOMC 
participants.  These medians provide a concise summary statistic of participants’ perspectives.  
They should not, however, be interpreted as a collective view or a Committee forecast.  As 
always, each participant’s projections are conditioned on his or her own view of appropriate 
monetary policy. 
Reflecting upward revisions for the first half of the year, participants increased their 
projections for economic growth this year, compared with the projections made in conjunction 
with the June FOMC meeting.  The median growth projection is 2.1 percent for this year and 
rises to 2.3 percent in 2016, somewhat above the median estimate of the longer-run normal 
growth rate.  Thereafter, the median growth projection declines toward its longer-run rate.  The 
unemployment rate projections are a bit lower than in June.  At the end of this year, the median 
unemployment rate projection stands at 5 percent, down 0.3 percent from June and close to the 
median estimate of the longer-run normal unemployment rate.  Committee participants generally 
see the unemployment rate declining a little further next year and then leveling out.  Finally, 


  FOMC participants project inflation to be very low this year, largely reflecting lower energy and 
non-energy import prices.  As the transitory factors holding down inflation abate and labor 
market conditions continue to firm, the median inflation projection rises from just 0.4 percent 
this year to 1.7 percent next year and reaches 2 percent in 2018.  The path of the median inflation 
projections is a bit lower than in June. 
The outlook abroad appears to have become more uncertain of late, and heightened 
concerns about growth in China and other emerging market economies have led to notable 
volatility in financial markets.  Developments since our July meeting—including the drop in 
equity prices, the further appreciation of the dollar, and a widening in risk spreads—have 
tightened overall financial conditions to some extent.  These developments may restrain U.S. 
economic activity somewhat and are likely to put further downward pressure on inflation in the 
near term.  Given the significant economic and financial interconnections between the United 
States and the rest of the world, the situation abroad bears close watching.   
Returning to monetary policy, we recognize that there has been a great deal of focus on 
today’s policy decision.  The recovery from the Great Recession has advanced sufficiently far 
and domestic spending appears sufficiently robust that an argument can be made for a rise in 
interest rates at this time.  We discussed this possibility at our meeting.  However, in light of the 
heightened uncertainties abroad and a slightly softer expected path for inflation, the Committee 
judged it appropriate to wait for more evidence, including some further improvement in the labor 
market, to bolster its confidence that inflation will rise to 2 percent in the medium term.  Now, I 
do not want to overplay the implications of these recent developments, which have not 
fundamentally altered our outlook.  The economy has been performing well, and we expect it to 
continue to do so.  


  As I noted earlier, it remains the case that the timing of the initial increase in the federal 
funds rate will depend on the Committee’s assessment of the implications of incoming 
information for the economic outlook.  To be clear, our decision will not hinge on any particular 
data release or on day-to-day movements in financial markets.  Instead, the decision will depend 
on a wide range of economic and financial indicators and our assessment of their cumulative 
implications for actual and expected progress toward our objectives. 
Let me again emphasize that the specific timing of the initial increase in the target range 
for the federal funds rate is far less important for the economy than the entire expected path of 
interest rates.  And once we begin to remove policy accommodation, we continue to expect that 
economic conditions will evolve in a manner that will warrant only gradual increases in the 
target federal funds rate.   
Compared with the projections made in June, many FOMC participants lowered 
somewhat their paths for the federal funds rate, including estimates of the longer-run normal 
level.  Most participants continue to expect that economic conditions will make it appropriate to 
raise the target range for the federal funds rate later this year, although four participants now 
expect that such conditions will not be seen until next year or later.  The median projection for 
the federal funds rate rises to about 1½ percent in late 2016, 2½ percent in late 2017, and 
3½ percent in 2018.  In 2016 and 2017, the medians are about ¼ percentage point below those 
projected in June.  The median projected rate in 2017 remains below the rate that most 
participants expect to prevail in the longer run despite the fact that the median projection has the 
unemployment rate slightly below its longer-run normal level and inflation close to our 2 percent 
objective.  Participants provided a number of explanations for their low federal funds rate 
projections.  These included, in particular, the residual effects of the financial crisis, which are 


  likely to continue to constrain spending for some time, as well as headwinds from abroad.  But 
the restraining influence of these factors on real activity—as the restraining influence of these 
factors on real activity dissipates further, most participants expect the federal funds rate to move 
to its longer-run normal level by the end of 2018. 
I’d like to underscore that the forecasts of the appropriate path of the federal funds rate, 
as usual, are conditional on participants’ individual projections of the most likely outcomes for 
economic growth, employment, inflation, and other factors.  But our actual policy actions over 
time will depend on how economic conditions evolve, which is quite uncertain.  If the expansion 
proves to be more vigorous than currently anticipated and inflation moves higher than expected, 
then the appropriate path would likely follow a steeper and higher trajectory.  Conversely, if 
conditions were to prove weaker, then the appropriate trajectory would be lower and less steep. 
Finally, the Committee will continue its policy of reinvesting proceeds from maturing 
Treasury securities and principal payments from agency debt and mortgage-backed securities.  
The Committee’s sizable holdings of longer-term securities should help maintain accommodative 
financial conditions and promote further progress toward our objectives. 
Thank you.  Let me stop there.  I’ll be happy to take your questions.",1829
