id,date,bank,chair,day_of_week,text,word_count
20150318-fed,2015-03-18,fed,Janet Yellen,Wed,"Well, it looks like, from incoming data pertaining to the first quarter, 
that real GDP growth has declined somewhat below where it was for the last several quarters of 
last year.  And that’s really why the Committee indicated that growth has moderated somewhat.  
There has been a slight downgrading of estimates of growth for this year.  You mentioned the 
dollar.  We noted that export growth has weakened.  Probably the strong dollar is one reason for 
that. 
On the other hand, the strength of the dollar also, in part, reflects the strength of the U.S. 
economy.  The strength of the dollar is also one factor that, as I noted, is holding down import 
prices and, at least on a transitory basis at this point, pushing inflation down.  So, we are taking 
account of international developments, including prospects for growth in our trade partners, in 
making the forecast we have here. 
Nevertheless, it is important to recognize that this is not a weak forecast.  Taking 
everything into account, we continue to project above-trend growth.  We continue to project 
improvement in the labor market by the end of 2015.  The central tendency of the participants is, 
they’re looking for an unemployment rate that will be down to 5.0 to 5.2, which is consistent 
with their estimates of its longer-run normal value.  So, we do see considerable underlying 
strength in the U.S. economy.  And, in spite of what looks like a weaker first quarter, we are 
projecting good performance for the economy.

So, I don’t have a mechanical answer for you.  There is no single 
thing where I’d say, “We must see such-and-such in order to achieve that level of confidence.”  
We will be looking at a wide array of data. 
Now, we’ve said that we also want to see continued improvement in the labor market.  
And a stronger labor market with less labor market slack is one factor that would tend to, 
certainly for me, increase my confidence that as slack diminishes, that inflation will move up 
over time.  Other things I will be looking at—of course, the inflation data, but as we said, we 
expect inflation to remain quite low because of the depressing influence of energy price declines 
and the dollar.  But we will be looking at the inflation data carefully to see if we can interpret, for 
example, low levels of inflation—if we see that, which we expect, as reflecting those influences.  
We will be looking at wage growth.  We have not seen wage growth pick up.  We may 
not see wage growth pick up, I wouldn’t say either that that is a precondition to raising rates.  
But if we did see wage growth pick up, that would be at least a symptom that inflation would 
likely move up over time. 
We’ll be watching inflation expectations.  Survey measures have been stable; I expect 
that to continue, but we will be watching it carefully.  And market-based measures of inflation 
compensation have fallen.  They’re low.  If they were to move up over time, that would probably 
serve to increase my confidence. 


 But there are a wide range of things that we will be looking at, including further 
improvement in the labor market.  So there’s no simple answer.  This is a judgment that the 
Committee will have to make.

So, it’s always hard to know exactly why each participant has written 
down the forecast they have, but certainly there are changes in the assessments of the economy 
and forecasts for the economy that would point in the direction of downward adjustment in the 
funds rate path.  For one thing, you do see meaningful downward adjustment in the inflation 
forecast, certainly for this year. 
In addition, importantly, a number of participants have marked down their estimates of 
the normal longer-run unemployment rate.  So that range has moved down noticeably from—
previously it was 5.2 to 5.5, and it’s now moved down to 5.0 to 5.2.  And downward revisions to 
the longer-run normal unemployment rate in a way suggests that participants are seeing more 
slack in the economy now than they previously did.  So I think both of those things would point 
to downward revision in the funds rate path.

Well, when an economy is operating at the so-called zero lower 
bound, there—it creates a situation where there are asymmetric risks.  It is possible, if the 
economy proves stronger than is expected, to respond to that by tightening policy.  If there are 
adverse shocks to demand that tend to push inflation and economic performance in an adverse 
direction, it’s not possible to lower rates.  Of course, that’s a reason why, for a number of years, 
we engaged in active asset purchase programs.  So there is a situation there of asymmetric risks, 
and it does point in the direction of waiting longer to raise rates. 
But I would say that this is an influence that we—and a set of considerations—that we 
have long been aware of and have been taking into account, so that it’s not something that just 
comes into play now.  It is a reason that we have held our rates at 0 to ¼ percent for, now, 
roughly six years.  So, we are seeing an economy that’s growing above trend, the labor market is 
improving.  I think some of the headwinds that have long been holding the economy back are 
beginning to recede, which is a reason that the Committee wants to be able to evaluate incoming 
data and consider when it may be appropriate to finally raise rates.  But that is a consideration we 
have long taken into account.

So, in terms of certainty and providing metrics, we provided a metric 
or a threshold of 6½ percent several years ago and told market participants and the public that we 
wouldn’t consider it appropriate to raise rates as long as the unemployment rate was higher than 
that level, as long as inflation was well contained.  But our policy needs to be data dependent, 
and we need to respond to incoming data and our assessment of incoming data in terms of where 
we think the economy is heading and how close we are to our objectives. 
And the markets—so, can we provide certainty?  Of course we can’t provide certainty 
because we’re not certain what the data will look like and how the economy will evolve.  And to 
achieve our objectives, we need to watch the data, continually reformulate our best guesses—our 
forecasts of where the economy is going—and respond appropriately.  And we can’t provide 
certainty and shouldn’t provide certainty because economic developments that will unfold are 
uncertain.  And what market participants should be doing is looking at incoming data just as we 
are and forming their expectations for where policy will be going and should be going just 
exactly as we will be doing by attempting to understand economic developments as they unfold.  
And that’s—that is what we’re trying to say in this statement, that that’s what we will be doing 
going forward.  And we don’t want to—and don’t think it’s appropriate at this point—to provide 
calendar-based guidance.

The risks to what?

Well, I guess we said the risks to the outlook are balanced.  And, I 
mean, certainly we could raise rates in a situation where the risks are balanced.  We need to see, 
as we have said, we want to see further improvement in the labor market, and we want to feel 
reasonably confident that the economy is on a trajectory where we will achieve our 2 percent 
inflation objective.

Well, survey-based measures aren’t perfect.  And the mean—often 
the mean or even the median of those measures does not line up very well with actual inflation, 
so they seem to be biased.  Nevertheless, they do seem to be useful in predicting actual 
movements in inflation.  And because we think inflation expectations are a determinant of price 
setting, we need to be looking at the best data that we can, even if it’s imperfect, in trying to 
gauge inflation expectations.  And so we do look at survey measures. 
Now, the fact that survey measures are stable, even if they are stable at levels consistent 
with inflation objectives that a central bank wants to achieve, that’s not a guarantee that inflation 


 will, over time, move to be consistent with those expectations.  An example is Japan, I would 
give you, where for many years the households and businesses expected positive inflation but 
there was a consistent undershoot.  So, this isn’t a single metric that is perfect, but it’s one of 
many things we’d look at. 
We also look at measures of inflation expectations based on market differentials between 
nominal and real or TIPS yields.  They’re also informative but can move around for reasons 
pertaining to liquidity in the Treasury market and in the TIPS market, and also because of 
changing perceptions of inflation risk.  So, they’re not a pure read, either.  And we want to look 
at both things and not take away any simple morals.

Well, I don’t want to comment on those particular sectors.  You 
know, as we said in the report, overall measures of equity valuations are on the high side but not 
outside of historical ranges.  In some corporate debt markets, we do see evidence of unusually 
low spreads, and that’s what was referred to in the report. 


 More broadly, we do try to assess potential threats to financial stability.  And in addition 
to looking at asset valuations, we also look at measures of credit growth, of the extent of 
leverage being used in the economy and in the financial sector, and the extent of maturity 
transformation.  And taking into account a broad range of metrics that bear on financial stability, 
our overall assessment at this point is that threats are moderate.

So, I believe the Federal Reserve is already one of the most 
transparent central banks of any around the globe.  We provide an immense amount of 
information, both financial—about our balance sheet—and our monetary policy operations.  We 
have audited financial statements.  We publish our balance sheet every week.  If you want to 
know exactly what’s in the SOMA portfolio, it’s listed on the New York Fed website on a 
CUSIP-by-CUSIP basis.  I have press conferences.  We issue minutes.  We have, you know, 
statements that we release right after meetings and transcripts within five years.  So, if you put 
all that together, we are a transparent central bank. 
With respect to congressional changes that are under consideration that would politicize 
monetary policy by bringing Congress in to make policy judgments about, in real-time, on our 
monetary policy decisions.  Congress itself decided in 1978 that that was a bad thing to do, that it 
would lead to poor economic performance, and they carved out this one area of policy reviews, 


 of monetary policy decisionmaking, from GAO audits.  The GAO looks at everything else that 
goes on within the Fed.  And I think that that is a central bank best practice.  
The global experience shows that giving central banks independence to make monetary 
policy decisions that they think are in the best interest of the country and consistent with their 
mandates leads to lower inflation and more stable macroeconomic outcomes.  So, I feel very 
strongly about that, but we are accountable to Congress.  Of course, we’re ready to provide 
information that Congress needs to evaluate the Fed’s decisionmaking, in monetary policy and 
elsewhere. 
With respect to monetary policy rules, they can be useful, and I find them useful—and 
long have—as a kind of benchmark for thinking about what might be the appropriate stance of 
policy.  But to chain a central bank to follow a simple mathematical rule that fails to take account 
of many things that are very important in making monetary policy—for example, I was earlier 
asked about being against the zero lower bound, which is an important special consideration—
that would be a very foolish thing to do, and I oppose it. 
With respect to proposals having to do with voting and the structure of the Fed that you 
mentioned, a lot of ideas have been mentioned.  I would say, for my part, I think the Federal 
Reserve works well.  The system we have was put into place by Congress decades ago.  I don’t 
think it’s a system that’s broken.  Of course, Congress can revisit the decisions it’s made about 
the structure of the Fed.  There were good reasons for making the decisions that were made about 
how to structure voting and other things, but—and I don’t think the system is broken, I think it’s 
working well.  So I don’t see a need for changes.  But, of course, it’s up to Congress to review 
that.

So, with respect to the impact of the dollar on the U.S. economy, I 
don’t have a quantitative estimate to offer you, but I certainly expect net exports to serve as a 
notable drag, this year, on the outlook.  But, remember, we have to put that in context:  There are 
a lot of things that affect the U.S. outlook, and while that is serving as a drag on economic 
growth, overall the Committee continues to see sufficient strength—particularly in private 
spending—that we are expecting above-trend growth, even so. 
With respect to our neighbors, we look very carefully at what’s happening in the global 
environment.  We realize that our own policies affect performance in the rest of the world, and 
that performance in other countries has an influence on us, so we spend a good deal of time 
discussing global developments.  It is important for us to keep our own house in order, to put in 
place the policy that’s consistent with the objectives that Congress has given us, and I think a 
strong U.S. economy certainly is something that is good for other countries as well.  We have 
pledged to communicate as clearly as we can about monetary policy, and I am trying to do that, 
and will continue to do so.

Well, I agree with that.  Many, many studies over decades and 
decades have showed that there are lags in the way monetary policy affects the economy, and, 
therefore, monetary policy does have to be forward looking.  That’s why we spend so much time 
preparing forecasts and discussing them, and we want to put in place a policy that will be 
appropriate for where the economy is heading.  That’s—that is, you know, a reason that many of 
my colleagues—most of my colleagues—are anticipating that it will be appropriate to begin to 
tighten policy sometime this year.  In spite of the fact that they are projecting that inflation will 
be low, they’re looking forward and they see that, by the end of 2016 or 2017, with the labor 
market recovering, and assuming that inflation expectations remain stable and transitory 
influences no longer affecting inflation, they see inflation heading back to our 2 percent 
objective.  So just as we don’t want to be premature in tightening policy and aborting a recovery 
that we have worked long and hard to proceed as far as it has, we also don’t want to be behind 
the curve in beginning to tighten given those lags.

So, let me say that the Committee and I, personally, take very 
seriously our responsibility to safeguard confidential information.  We have a set of policies and 
procedures that are in place that we’re to follow if we believe that there have been leaks of 
confidential information.  And this is something that doesn’t occur very often, but if it does 
occur, we follow those procedures.  It has been reported that our Inspector General is engaged in 
a review at this time of this matter, and in light of that ongoing review, I’m not going to get into 
details, but let me just say that we welcome that review and are looking forward to its 
conclusions.  With respect to Congress, congressional inquiries—we have arranged to brief 
members of Congress who’ve asked about this, and we’ll certainly cooperate in trying to provide 
them the information that they seek.

Well, it’s certainly been—I mean, it’s certainly been very 
disappointing to see what have been some really brazen violations of the law, and we absolutely 
expect the banks that we supervise to comply with the law and to have in place controls that 
ensure compliance in organizations.  And while changing the culture of organizations is not 
something that we can achieve through supervision, we will make sure that the banks that we 
supervise have appropriate compliance regimes in place.  And to the extent that compensation 


 schemes might be incenting such behavior that inappropriately rewards risk-taking, that’s 
something that was—we will, you know, look for in our supervision as well.

Well, the agencies—the agencies are working jointly to bring out a 
rule on this, but we do have supervisory policies in place concerning the structure of incentive 
pay and compensation, and our supervision covers that topic now.  And we have seen, I think, 
meaningful changes already in the structure of compensation and banking organizations to 
diminish ways in which it might incent risk-taking.

That is an allegation that I don’t believe has any basis in fact.  I’m not 
going to go into the details, but I don’t know where that piece of information could possibly have 
come from.

So, the—you’re talking about within banking organizations?  So, the 
focus of regulators—the banking regulators—is safety and soundness, and what we want to see 
is changes made as rapidly as possible that will eliminate practices that are unsafe and unsound.  
We can’t—only the Justice Department can bring criminal action, and they have taken up cases 
where they think that that’s appropriate.  In some situations, when we are able to identify 
individuals who were responsible for misdeeds, we can put in place prohibitions that bar them 
from participating in banking, and we have done so and will continue to do so.

So, we issued in September a set of normalization principles, and, as 
you noted, the Committee indicated that we will eventually cease reinvestments or diminish the 
pace of reinvestments as a way of gradually reducing the size of our portfolio over time.  We 
said we would do that when economic conditions were appropriate after we begin raising rates, 
because we want changes in the—our target range for the federal funds rate to be the main tool 
by which we shift the stance of monetary policy.  We’ve not made any decision at this point 


 about how long it will be, once we begin to raise rates, before we reduce or cease reinvestment.  
We will see how things go, and the Committee will revisit that and make a decision at a later 
time.  
You also indicated that we have a substantial quantity of Treasuries that will roll off our 
balance sheet over the next several years.  That’s true, and that will—I think, over the next two 
years, almost $800 billion will mature—and that they will be short-term, obviously, Treasuries at 
that point, and that’s a way in which we anticipate diminishing the size of our portfolio.

That’s something for which we’ve made no plans, and I don’t really 
have anything for you on that.

Well, I agree, it has been very low—it’s been disappointingly low.  A 
positive aspect of what is fundamentally a disappointment is that the labor market has improved 
more rapidly than might have been expected given the pace of economic growth.  So the 
unemployment rate has come down more rapidly than I would have expected, and the labor 
market has improved more rapidly than I would have expected.  We have written down our 
estimates of potential output.  In the long run, it is a disappointing factor about the ultimate 


 prospects for the U.S. economy if it continues.  I would expect it to pick up, and as you can see 
from the longer-run growth projections, most FOMC participants believe it will pick up above 
current levels.  But it means it’s something that would, if it persists, retard living standards and 
would likely retard real wage growth and improvement in living standards for ordinary 
households.

So let me start with the press conferences.  I said this previously, and 
let me reiterate it, that every meeting that the Federal Open Market Committee has is a live 
meeting at which we could make a decision.  Clearly, if we decided for the first time to raise the 
federal funds rate, it is something—I think it would be appropriate to answer questions and 
explain in more detail.  We have long had the capacity to call a press conference after a meeting 
that we would hold by teleconference—by conference call—and that’s a capacity that was used 
on a number of occasions by my predecessor during the financial crisis.  It is something that 
remains a capacity we have and would expect to use if it were necessary. 


 On the second part of your question, with respect to testimony, you know, it’s very 
important for the Federal Reserve to be accountable to Congress.  We have a wide range of 
responsibilities, and it’s entirely appropriate for me to testify and be quizzed on a range of topics 
by members of Congress.  I—you know, I think I need to be ready to answer questions on any 
aspect of Federal Reserve behavior, and that’s an important principle.",3531
