id,date,bank,chair,day_of_week,text,word_count
20150122-ecb,2015-01-22,ecb,Mario Draghi,Thu,"Mario Draghi, President of the ECB,Frankfurt am Main, 22 January 2015

Ladies and gentlemen, the Vice-President and I are very pleased to welcome you to our press conference. Let me wish you all a Happy New Year. I would also like to take this opportunity to welcome Lithuania as the nineteenth country to adopt the euro as its currency. Accordingly, Mr Vasiliauskas, the Chairman of the Board of Lietuvos bankas, became a member of the Governing Council on 1 January 2015. The accession of Lithuania to the euro area on 1 January 2015 triggered a system under which NCB governors take turns holding voting rights on the Governing Council. The details on this rotation system are available on the ECB’s website. We will now report on the outcome of today’s meeting of the Governing Council, which was also attended by the Commission Vice-President, Mr Dombrovskis.

Based on our regular economic and monetary analyses, we conducted a thorough reassessment of the outlook for price developments and of the monetary stimulus achieved. As a result, the Governing Council took the following decisions:

First, it decided to launch anexpanded asset purchase programme, encompassing the existing purchase programmes for asset-backed securities and covered bonds. Under this expanded programme, the combined monthly purchases of public and private sector securities will amount to €60 billion. They are intended to be carried out until end-September 2016 and will in any case be conducted until we see a sustained adjustment in the path of inflation which is consistent with our aim of achieving inflation rates below, but close to, 2% over the medium term. In March 2015 the Eurosystem will start to purchase euro-denominated investment-grade securities issued by euro area governments and agencies and European institutions in the secondary market. The purchases of securities issued by euro area governments and agencies will be based on the Eurosystem NCBs’ shares in the ECB’s capital key. Some additional eligibility criteria will be applied in the case of countries under an EU/IMF adjustment programme.

Second, the Governing Council decided to change the pricing of the six remainingtargeted longer-term refinancing operations(TLTROs). Accordingly,the interest rate applicable to future TLTRO operations will be equal to the rate on the Eurosystem’s main refinancing operations prevailing at the time when each TLTRO is conducted, thereby removing the 10 basis point spread over the MRO rate that applied to the first two TLTROs.

Third, in line with our forward guidance, we decided to keep thekey ECB interest ratesunchanged.

As regards the additional asset purchases, the Governing Council retains control over all the design features of the programme and the ECB will coordinate the purchases, thereby safeguarding the singleness of the Eurosystem’s monetary policy. The Eurosystem will make use of decentralised implementation to mobilise its resources. With regard to the sharing of hypothetical losses, the Governing Council decided that purchases of securities of European institutions (which will be 12% of the additional asset purchases, and which will be purchased by NCBs) will be subject to loss sharing. The rest of the NCBs’ additional asset purchases will not be subject to loss sharing. The ECB will hold 8% of the additional asset purchases. This implies that 20% of the additional asset purchases will be subject to a regime of risk sharing.

Separate press releases with more detailed information on the expanded asset purchase programme and the pricing of the TLTROs will be published this afternoon at 3.30 p.m.

Today’s monetary policy decision on additional asset purchases was taken to counter two unfavourable developments. First, inflation dynamics have continued to be weaker than expected. While the sharp fall in oil prices over recent months remains the dominant factor driving current headline inflation, the potential for second-round effects on wage and price-setting has increased and could adversely affect medium-term price developments. This assessment is underpinned by a further fall in market-based measures of inflation expectations over all horizons and the fact that most indicators of actual or expected inflation stand at, or close to, their historical lows. At the same time, economic slack in the euro area remains sizeable and money and credit developments continue to be subdued. Second, while the monetary policy measures adopted between June and September last year resulted in a material improvement in terms of financial market prices, this was not the case for the quantitative results. As a consequence, the prevailing degree of monetary accommodation was insufficient to adequately address heightened risks of too prolonged a period of low inflation. Thus, today the adoption of further balance sheet measures has become warranted to achieve our price stability objective, given that the key ECB interest rates have reached their lower bound.

Looking ahead, today’s measures will decisively underpin the firm anchoring of medium to long-term inflation expectations. The sizeable increase in our balance sheet will further ease the monetary policy stance. In particular, financing conditions for firms and households in the euro area will continue to improve. Moreover, today’s decisions will support our forward guidance on the key ECB interest rates and reinforce the fact that there are significant and increasing differences in the monetary policy cycle between major advanced economies. Taken together, these factors should strengthen demand, increase capacity utilisation and support money and credit growth, and thereby contribute to a return of inflation rates towards 2%.

Let me now explain our assessment in greater detail, starting with theeconomic analysis. Real GDP in the euro area rose by 0.2%, quarter on quarter, in the third quarter of 2014. The latest data and survey evidence point to continued moderate growth at the turn of the year. Looking ahead, recent declines in oil prices have strengthened the basis for the economic recovery to gain momentum. Lower oil prices should support households’ real disposable income and corporate profitability. Domestic demand should also be further supported by our monetary policy measures, the ongoing improvements in financial conditions and the progress made in fiscal consolidation and structural reforms. Furthermore, demand for exports should benefit from the global recovery. However, the euro area recovery is likely to continue to be dampened by high unemployment, sizeable unutilised capacity, and the necessary balance sheet adjustments in the public and private sectors.

The risks surrounding the economic outlook for the euro area remain on the downside, but should have diminished after today’s monetary policy decisions and the continued fall in oil prices over recent weeks.

According to Eurostat, euro area annual HICP inflation was -0.2% in December 2014, after 0.3% in November. This decline mainly reflects a sharp fall in energy price inflation and, to a lesser extent, a decline in the annual rate of change in food prices. On the basis of current information and prevailing futures prices for oil, annual HICP inflation is expected to remain very low or negative in the months ahead. Such low inflation rates are unavoidable in the short term, given the recent very sharp fall in oil prices and assuming that no significant correction will take place in the next few months. Supported by our monetary policy measures, the expected recovery in demand and the assumption of a gradual increase in oil prices in the period ahead, inflation rates are expected to increase gradually later in 2015 and in 2016.

The Governing Council will continue to closely monitor the risks to the outlook for price developments over the medium term. In this context, we will focus in particular on geopolitical developments, exchange rate and energy price developments, and the pass-through of our monetary policy measures.

Turning to themonetary analysis, recent data indicate a pick-up in underlying growth in broad money (M3), although it remains at low levels. The annual growth rate of M3 increased to 3.1% in November 2014, up from 2.5% in October and a trough of 0.8% in April 2014. Annual growth in M3 continues to be supported by its most liquid components, with the narrow monetary aggregate M1 growing at an annual rate of 6.9% in November.

The annual rate of change of loans to non-financial corporations (adjusted for loan sales and securitisation) remained weak at -1.3% in November 2014, compared with -1.6% in October, while continuing its gradual recovery from a trough of -3.2% in February 2014. On average over recent months, net redemptions have moderated from the historically high levels recorded a year ago and net lending flows turned slightly positive in November. In this respect, the January 2015 bank lending survey indicates a further net easing of credit standards in the fourth quarter of 2014, with cross-country disparities decreasing in parallel with an increase in net demand for loans across all loan categories. Banks expect that these dynamics will continue in early 2015. Despite these improvements, lending to non-financial corporations remains weak and continues to reflect the lagged relationship with the business cycle, credit risk, credit supply factors and the ongoing adjustment of financial and non-financial sector balance sheets. The annual growth rate of loans to households (adjusted for loan sales and securitisation) was 0.7% in November, after 0.6% in October. Our monetary policy measures should support a further improvement in credit flows.

To sum up, across-checkof the outcome of the economic analysis with the signals coming from the monetary analysis confirmed the need for further monetary policy accommodation. All our monetary policy measures should provide support to the euro area recovery and bring inflation rates closer to levels below, but close to, 2%.

Monetary policy is focused on maintaining price stability over the medium term and its accommodative stance contributes to supporting economic activity. However, in order to increase investment activity, boost job creation and raise productivity growth, other policy areas need to contribute decisively. In particular, the determined implementation ofproduct and labour market reformsas well as actions to improve the business environment for firms needs to gain momentum in several countries. It is crucial that structural reforms be implemented swiftly, credibly and effectively as this will not only increase the future sustainable growth of the euro area, but will also raise expectations of higher incomes and encourage firms to increase investment today and bring forward the economic recovery.Fiscal policiesshould support the economic recovery, while ensuring debt sustainability in compliance with the Stability and Growth Pact, which remains the anchor for confidence. All countries should use the available scope for a more growth-friendly composition of fiscal policies.

We are now at your disposal for questions.

Question: Two questions. You said that you’ll keep buying bonds until inflation is back on track. So basically, you have an open-ended programme. Do you see anything in terms of the percentage of outstanding debt that you can buy before you start overly influencing price formation on the secondary market, as the European Court of Justice suggested that you should avoid?",1785
20150305-ecb,2015-03-05,ecb,Mario Draghi,Thu,"Mario Draghi, President of the ECB,Nicosia, 5 March 2015

Ladies and gentlemen, the Vice-President and I are very pleased to welcome you to our press conference, here, in Nicosia. I would like to thank Governor Georghadji for her kind hospitality and to express our special gratitude to her staff for the excellent organisation of today’s meeting of the Governing Council.

Based on our regular economic and monetary analyses, and in line with our forward guidance, we decided to keep thekey ECB interest ratesunchanged. As regardsnon-standard monetary policy measures, the focus is now on implementation.

Following up on our decisions of 22 January 2015, we will, on 9 March 2015, start purchasing euro-denominated public sector securities in the secondary market. We will also continue purchasing asset-backed securities and covered bonds, which we started last year. As previously stated, the combined monthly purchases of public and private sector securities will amount to €60 billion. They are intended to be carried out until the end of September 2016 and will, in any case, be conducted until we see a sustained adjustment in the path of inflation which is consistent with our aim of achieving inflation rates below, but close to, 2% over the medium term. Further information on certain implementation aspects of the public sector purchase programme will be released at 3.30 p.m. CET on the ECB’s website.

We have already seen a significant number of positive effects from these monetary policy decisions. Financial market conditions and the cost of external finance for the private economy have eased further, also following our previous monetary policy measures. In particular, borrowing conditions for firms and households have improved considerably. Moreover, money and credit dynamics have been firming.

The substantial additional easing of our monetary policy stance supports and reinforces the emergence of more favourable developments for the euro area economy. In an environment of improving business and consumer sentiment, the transmission of our measures to the real economy will strengthen, contributing to a further improvement in the outlook for economic growth and a reduction in economic slack. Thereby, our measures will contribute to a sustained return of inflation towards a level below, but close to, 2% over the medium term and underpin the firm anchoring of medium to long-term inflation expectations.

Let me now explain our assessment in greater detail, starting with theeconomic analysis. According to Eurostat’s flash estimate, real GDP in the euro area rose by 0.3%, quarter on quarter, in the last quarter of 2014, which was somewhat higher than previously expected. The latest economic data and, particularly, survey evidence available up to February point to some further improvements in economic activity at the beginning of this year. Looking ahead, we expect the economic recovery to broaden and strengthen gradually. The low level of the price of oil should continue to support households’ real disposable income and corporate profitability. Domestic demand should also be further supported by our monetary policy measures leading to ongoing improvements in financial conditions, as well as by the progress made in fiscal consolidation and structural reforms. Moreover, demand for euro area exports should benefit from improvements in price competitiveness and from the global recovery. However, the euro area recovery is likely to continue to be dampened by the necessary balance sheet adjustments in various sectors and the rather slow pace of implementation of structural reforms.

This assessment is also broadly reflected in the March 2015 ECB staff macroeconomic projections for the euro area, which foresee annual real GDP increasing by 1.5% in 2015, 1.9% in 2016 and 2.1% in 2017. Compared with the December 2014 Eurosystem staff macroeconomic projections, the projections for real GDP growth in 2015 and 2016 have been revised upwards, reflecting the favourable impact of lower oil prices, the weaker effective exchange rate of the euro and the impact of the ECB’s recent monetary policy measures.

The risks surrounding the economic outlook for the euro area remain on the downside but have diminished following recent monetary policy decisions and the fall in oil prices.

According to Eurostat’s flash estimate, euro area annual HICP inflation was -0.3 % in February 2015, after -0.6% in January. The negative outcomes largely reflect the impact of the significant fall in oil prices since July 2014. On the basis of current information and prevailing futures prices for oil, annual HICP inflation is expected to remain very low or negative in the months ahead. Supported by the favourable impact of our recent monetary policy measures on aggregate demand, the impact of the lower euro exchange rate and the assumption of somewhat higher oil prices in the years ahead, inflation rates are expected to start increasing gradually later in 2015.

This assessment is also broadly reflected in the March 2015 ECB staff macroeconomic projections for the euro area, which foresee annual HICP inflation at 0.0% in 2015, 1.5% in 2016 and 1.8% in 2017. In comparison with the December 2014 Eurosystem staff macroeconomic projections, the inflation projection for 2015 has been revised downwards, mainly reflecting the fall in oil prices. In contrast, the inflation projection for 2016 has been revised slightly upwards, also reflecting the expected impact of our recent monetary policy measures.

The Governing Council will continue to closely monitor the risks to the outlook for price developments over the medium term. In this context, we will focus in particular on the pass-through of our monetary policy measures, geopolitical developments, and exchange rate and energy price developments.

When discussing the economic outlook and the new projections, the Governing Council acknowledged that the staff projections are conditional on the full implementation of all our policy measures. Moreover, the March staff projections extend the horizon to 2017. In this context, the Governing Council again stressed that the degree of forecast uncertainty tends to increase with the length of the projection horizon.

Turning to themonetary analysis, recent data confirm the gradual increase in underlying growth in broad money (M3). The annual growth rate of M3 increased to 4.1% in January 2015, up from 3.8% in December 2014. Annual growth in M3 continues to be supported by its most liquid components, with the narrow monetary aggregate M1 growing at an annual rate of 9.0% in January.

The annual rate of change of loans to non-financial corporations (adjusted for loan sales and securitisation) was -0.9% in January 2015, after -1.1% in December 2014, continuing its gradual recovery from a trough of -3.2% in February 2014. The three-month cumulated net lending flows were positive in January for the second consecutive month, compared with sizeable net redemptions still recorded a year ago. Despite these improvements, the dynamics of loans to non-financial corporations remain subdued and continue to reflect the lagged relationship with the business cycle, credit risk, credit supply factors and the ongoing adjustment of financial and non-financial sector balance sheets. The annual growth rate of loans to households (adjusted for loan sales and securitisation) increased further to 0.9% in January 2015, after 0.8% in December 2014. Our recent monetary policy measures should support a further improvement in credit flows.

To sum up, across-checkof the outcome of the economic analysis with the signals coming from the monetary analysis confirms the appropriateness of the Governing Council’s recent decisions. The determined implementation of all our monetary policy measures will provide support to the euro area recovery and bring inflation rates towards levels below, but close to, 2% in the medium term.

Monetary policy is focused on maintaining price stability over the medium term and its accommodative stance contributes to supporting economic activity. However, in order to reap the full benefits from our monetary policy measures, other policy areas need to contribute decisively. Given high structural unemployment and low potential output growth in the euro area, a cyclical recovery along the lines of the March ECB staff projections is no grounds for complacency. In particular, in order to increase investment, boost job creation and raise productivity, both the decisive implementation ofproduct and labour market reformsand actions to improve the business environment for firms need to gain momentum in several countries. It is crucial that structural reforms be implemented swiftly, credibly and effectively, as this will not only increase the future sustainable growth of the euro area but also raise expectations of higher incomes and encourage firms to increase investment today, bringing forward the economic recovery.Fiscal policiesshould support the economic recovery while remaining in compliance with the Stability and Growth Pact. Full and consistent implementation of the Stability and Growth Pact is key for confidence in our fiscal framework. In view of the necessity to step up structural reform efforts in a number of countries, it is also important that the macroeconomic imbalance procedure is implemented effectively in order to address the excessive imbalances as identified in individual Member States.

We are now at your disposal for questions.

Question: Mr Draghi, could you explain to us what the Governing Council means by sustained adjustment in the path of inflation? That seems to be the criteria for success of your asset purchase programme.",1500
20150415-ecb,2015-04-15,ecb,Mario Draghi,Wed,"Mario Draghi, President of the ECB,Vítor Constâncio, Vice-President of the ECB,15 April 2015

Ladies and gentlemen, the Vice-President and I are very pleased to welcome you to our press conference.

Based on our regular economic and monetary analyses, and in line with our forward guidance, we decided to keep thekey ECB interest ratesunchanged.

As regardsnon-standard monetary policy measures, on 9 March we started purchasing euro-denominated public sector securities as part of our expanded asset purchase programme, which also comprises purchases of asset-backed securities and covered bonds. Purchases are intended to run until the end of September 2016 and, in any case, until we see a sustained adjustment in the path of inflation that is consistent with our aim of achieving inflation rates below, but close to, 2% over the medium term. When carrying out its assessment, the Governing Council will follow its monetary policy strategy and concentrate on trends in inflation, looking through unexpected outcomes in measured inflation in either direction if judged to be transient and to have no implication for the medium-term outlook for price stability.

The implementation of our asset purchase programmes is proceeding smoothly, with volumes in line with the announced figure of €60 billion of securities per month. In addition, there is clear evidence that the monetary policy measures we have put in place are effective. Financial market conditions and the cost of external finance for the private sector have eased considerably over the past months and borrowing conditions for firms and households have improved notably, with a pick-up in the demand for credit.

Looking ahead, our focus will be on the full implementation of our monetary policy measures. Through these measures, we will contribute to a further improvement in the economic outlook, a reduction in economic slack and a recovery in money and credit growth. Together, such developments will lead to a sustained return of inflation towards a level below, but close to, 2% over the medium term and will underpin the firm anchoring of medium to long-term inflation expectations.

Let me now explain our assessment in greater detail, starting with theeconomic analysis. Real GDP in the euro area rose by 0.3%, quarter on quarter, in the last quarter of 2014. Domestic demand, especially private consumption, continued to be the main driver behind the ongoing recovery. The latest economic indicators, including survey data up to March, suggest that the euro area economy has gained further momentum since the end of 2014. Looking ahead, we expect the economic recovery to broaden and strengthen gradually. Domestic demand should be further supported by ongoing improvements in financial conditions, as well as by the progress made with fiscal consolidation and structural reforms. Moreover, the lower level of the price of oil should continue to support households’ real disposable income and corporate profitability and, therefore, private consumption and investment. Furthermore, demand for euro area exports should benefit from improvements in price competitiveness. However, the euro area recovery is likely to continue to be dampened by the necessary balance sheet adjustments in a number of sectors and the sluggish pace of implementation of structural reforms.

While remaining on the downside, the risks surrounding the economic outlook for the euro area have become more balanced on account of the recent monetary policy decisions, the fall in oil prices and the lower euro exchange rate.

According to Eurostat’s flash estimate, euro area annual HICP inflation was -0.1% in March 2015, up from -0.3% in February and -0.6% in January. This pattern largely reflects an increase in oil prices in euro terms since mid-January. On the basis of the information available and current oil futures prices, annual HICP inflation is expected to remain very low or still negative in the months ahead. Supported by the favourable impact of our monetary policy measures on aggregate demand, the impact of the lower euro exchange rate and the assumption of base effects and somewhat higher oil prices in the years ahead, inflation rates are expected to increase later in 2015 and to pick up further during 2016 and 2017.

The Governing Council will continue to monitor closely the risks to the outlook for price developments over the medium term. In this context, we will focus in particular on the pass-through of our monetary policy measures, as well as on geopolitical, exchange rate and energy price developments.

Turning to themonetary analysis, recent data confirm the gradual increase in underlying growth in broad money (M3). The annual growth rate of M3 increased to 4.0% in February 2015, up from 3.7% in January. Annual growth in M3 continues to be supported by its most liquid components, with the narrow monetary aggregate M1 growing at an annual rate of 9.1% in February.

Loan dynamics also gradually improved further. The annual rate of change of loans to non-financial corporations (adjusted for loan sales and securitisation) was -0.4% in February, after -0.9% in January, continuing its gradual recovery from a trough of -3.2% in February 2014. In this respect, the April 2015 bank lending survey confirms that improvements in lending conditions support a further recovery in loan growth, in particular for firms. Despite these improvements, the dynamics of loans to non-financial corporations remain subdued and continue to reflect the lagged relationship with the business cycle, credit risk, credit supply factors and the ongoing adjustment of financial and non-financial sector balance sheets. The annual growth rate of loans to households (adjusted for loan sales and securitisation) increased further to 1.0% in February 2015, after 0.9% in January. The monetary policy measures we have put in place should support further improvements both in borrowing costs for firms and households and in credit flows across the euro area.

To sum up, across-checkof the outcome of the economic analysis with the signals coming from the monetary analysis confirms the need to implement firmly the Governing Council’s recent decisions. The full implementation of all our monetary policy measures will provide the necessary support to the euro area recovery and bring inflation rates towards levels below, but close to, 2% in the medium term.

Monetary policy is focused on maintaining price stability over the medium term and its accommodative stance contributes to supporting economic activity. However, in order to reap the full benefits from our monetary policy measures, other policy areas must contribute decisively. Given continued high structural unemployment and low potential output growth in the euro area, the ongoing cyclical recovery should be supported by effective supply-side measures. In particular, in order to increase investment, boost job creation and raise productivity, both the implementation ofproduct and labour market reformsand actions to improve the business environment for firms need to gain momentum in several countries. A swift and effective implementation of these reforms will not only lead to higher sustainable growth in the euro area but will also raise expectations of permanently higher incomes and encourage both households to expand consumption and firms to increase investment today, thus reinforcing the current economic recovery.Fiscal policiesshould support the economic recovery while remaining in compliance with the Stability and Growth Pact. Full and consistent implementation of the Pact is key for confidence in our fiscal framework. In view of the necessity to step up structural reform efforts in a number of countries, it is also important that the macroeconomic imbalance procedure is implemented effectively in order to address the excessive imbalances as identified in individual Member States.

We are now at your disposal for questions.

Question: I was hoping to ask you about Greece, Mr Draghi, and I was wondering in particular, there have been some reports that you’ve extended the ELA for Greek banks. I was just wondering how much further you can go with the ELA, and is there any upper limit to what you can do in that regard?",1291
20150603-ecb,2015-06-03,ecb,Mario Draghi,Wed,"Mario Draghi, President of the ECB, Vítor Constâncio, Vice-President of the ECB, Frankfurt am Main, 3 June 2015

Ladies and gentlemen, the Vice-President and I are very pleased to welcome you to our press conference. We will now report on the outcome of today’s meeting of the Governing Council, which was also attended by the Commission Vice-President, Mr Dombrovskis.

Based on our regular economic and monetary analyses, and in line with our forward guidance, we decided to keep thekey ECB interest ratesunchanged.

Regardingnon-standard monetary policy measures, the asset purchase programmes are proceeding well. As explained on previous occasions, our asset purchases of €60 billion per month are intended to run until the end of September 2016 and, in any case, until we see a sustained adjustment in the path of inflation that is consistent with our aim of achieving inflation rates below, but close to, 2% over the medium term. When carrying out its assessment, the Governing Council will follow its monetary policy strategy and concentrate on trends in inflation, looking through fluctuations in measured inflation in either direction if judged to be transient and to have no implication for the medium-term outlook for price stability.

Our monetary policy measures have contributed to a broad-based easing in financial conditions, a recovery in inflation expectations and more favourable borrowing conditions for firms and households. The effects of these measures are working their way through to the economy and are contributing to economic growth, a reduction in economic slack, and money and credit expansion. The full implementation of all our monetary policy measures will provide the necessary support to the euro area economy, lead to a sustained return of inflation rates towards levels below, but close to, 2% in the medium term, and underpin the firm anchoring of medium to long-term inflation expectations.

Let me now explain our assessment in greater detail, starting with theeconomic analysis. In the first quarter of 2015, real GDP in the euro area rose by 0.4%, quarter on quarter, after 0.3% in the last quarter of 2014. In recent quarters, domestic demand and, particularly, private consumption were the main drivers behind the ongoing recovery. The latest survey data to May remain consistent with a continuation of the modest growth trend in the second quarter. Looking ahead, we expect the economic recovery to broaden. Domestic demand should be further supported by our monetary policy measures and their favourable impact on financial conditions, as well as by the progress made with fiscal consolidation and structural reforms. Moreover, the low level of the price of oil should continue to support households’ real disposable income and corporate profitability and, therefore, private consumption and investment. Furthermore, demand for euro area exports should benefit from improvements in price competitiveness. However, economic growth in the euro area is likely to continue to be dampened by the necessary balance sheet adjustments in a number of sectors and the sluggish pace of implementation of structural reforms.

This assessment is also broadly reflected in the June 2015 Eurosystem staff macroeconomic projections for the euro area, which foresee annual real GDP increasing by 1.5% in 2015, 1.9% in 2016 and 2.0% in 2017. Compared with the March 2015 ECB staff macroeconomic projections, the projections for real GDP growth over the projection horizon remain virtually unchanged.

While remaining on the downside, the risks surrounding the economic outlook for the euro area have become more balanced on account of our monetary policy decisions and oil price and exchange rate developments.

Inflation bottomed out at the beginning of the year. According to Eurostat’s flash estimate, euro area annual HICP inflation was 0.3% in May 2015, up from 0.0% in April and compared with -0.6% in January. On the basis of the information available and current oil futures prices, annual HICP inflation is expected to remain low in the months ahead and to rise towards the end of the year, also on account of base effects associated with the fall in oil prices in late 2014. Supported by the expected economic recovery, the impact of the lower euro exchange rate and the assumption embedded in oil futures markets of somewhat higher oil prices in the years ahead, inflation rates are expected to pick up further during 2016 and 2017.

This assessment is also broadly reflected in the June 2015 Eurosystem staff macroeconomic projections for the euro area, which foresee annual HICP inflation at 0.3% in 2015, 1.5% in 2016 and 1.8% in 2017. In comparison with the March 2015 ECB staff macroeconomic projections, the inflation projections have been revised upwards for 2015 and remain unchanged for 2016 and 2017.

The Governing Council will continue to monitor closely the risks to the outlook for price developments over the medium term. In this context, we will focus in particular on the pass-through of our monetary policy measures, as well as on geopolitical, exchange rate and energy price developments. We acknowledge that the staff projections are conditional on the full implementation of all our monetary policy measures in place. We also take into account that the degree of forecast uncertainty tends to increase with the length of the projection horizon.

Turning to themonetary analysis, recent data confirm the increase in underlying growth in broad money (M3). The annual growth rate of M3 increased to 5.3% in April 2015, up from 4.6% in March. Annual growth in M3 continues to be supported by its most liquid components, with the narrow monetary aggregate M1 growing at an annual rate of 10.5% in April.

Loan dynamics gradually improved further. The annual rate of change of loans to non-financial corporations (adjusted for loan sales and securitisation) was -0.1% in April, after -0.2% in March, continuing its gradual recovery from a trough of -3.2% in February 2014. Despite these improvements, the dynamics of loans to non-financial corporations remain subdued. They continue to reflect the lagged relationship with the business cycle, credit risk, credit supply factors, and the ongoing adjustment of financial and non-financial sector balance sheets. The annual growth rate of loans to households (adjusted for loan sales and securitisation) increased further to 1.3% in April 2015, after 1.1% in March. The monetary policy measures we have put in place will support further improvements both in borrowing costs for firms and households and in credit flows across the euro area.

To sum up, across-checkof the outcome of the economic analysis with the signals coming from the monetary analysis confirms the need to maintain a steady monetary policy course, firmly implementing the Governing Council’s monetary policy decisions. The full implementation of all our monetary policy measures will provide the necessary support to the economic recovery in the euro area and lead to a sustained return of inflation rates towards levels below, but close to, 2% in the medium term.

Monetary policy is focused on maintaining price stability over the medium term and its accommodative stance contributes to supporting economic activity. However, in order to reap the full benefits from our monetary policy measures, other policy areas must contribute decisively. Given continued high structural unemployment and low potential output growth in the euro area, the ongoing cyclical recovery should be supported by effectivestructural policies. In particular, in order to increase investment, boost job creation and raise productivity, both the implementation ofproduct and labour market reformsand actions to improve the business environment for firms need to gain momentum in several countries. A swift and effective implementation of these reforms, in an environment of accommodative monetary policy, will not only lead to higher sustainable economic growth in the euro area but will also raise expectations of permanently higher incomes. Therefore, it will encourage both households to expand consumption and firms to increase investment today, thus reinforcing the current cyclical economic recovery. As concernsfiscal developments, reflecting mainly the cyclical recovery and the low level of interest rates, the aggregate euro area general government deficit ratio is projected to decline gradually from 2.1% of GDP this year to 1.5% in 2017. The general government debt ratio is projected to decline gradually from 91.5% of GDP this year to 88.4% in 2017.Fiscal policiesshould support the economic recovery while remaining in compliance with the Stability and Growth Pact. Full and consistent implementation of the Pact is key for confidence in our fiscal framework.

We are now at your disposal for questions.

Question: I was wondering if it would be possible for you to discuss the package agreed in Berlin on Monday night between yourself and the other Greek creditors, specifically how the ECB would react if Prime Minister Tsipras did not accept the package that’s now in the process of being tabled.",1434
