date,shock
2015-03-18,0.025856643169021747
2015-06-17,0.07742948559992324
2015-09-17,-0.0020165837919606734
2015-12-16,-0.09762304000134954
2016-03-16,0.07643190158677741
2016-06-15,0.022246511577219297
2016-09-21,0.09447385186755741
2016-12-14,-0.03467715915411683
2017-03-15,-0.030423948353940675
2017-06-14,-0.07967224568463943
2017-09-20,0.05096389114231197
2017-12-13,-0.10298930795680403
2018-03-21,0.011196684858935529
2018-06-13,0.007391812878177224
2018-09-26,0.14246783160037751
2018-12-19,-0.14332022090961202
2019-01-30,-0.03627055241935796
2019-03-20,0.002539515015176963
2019-05-01,0.015428059227547891
2019-06-19,-0.0677716281437979
2019-07-31,-0.07036180250142793
2019-09-18,-0.07180049249989667
2019-10-30,0.08283579744106567
2019-12-11,-0.030982833074700143
2020-01-29,0.03185224033556801
2020-03-03,-0.3228955576092981
2020-03-15,0.1250351783200335
2020-04-29,-0.394749212943128
2020-06-10,-0.008816913028504902
2020-07-29,0.08921420515331793
2020-09-16,-0.01342189965470908
2020-11-05,-0.10031630445358147
2020-12-16,-0.04597911694993104
2021-01-27,-0.11746492018372412
2021-03-17,0.034172639007952366
2021-04-28,-0.004370765585917313
2021-06-16,0.14898442721771465
2021-07-28,-0.0180748303082596
2021-09-22,0.06121645013999296
2021-11-03,0.16552368085975153
2021-12-15,0.18695245873059227
2022-01-26,0.15034959836701095
2022-03-16,0.26977708277328266
2022-05-04,0.15024289769560936
2022-06-15,0.06118822649157041
2022-07-27,-0.07237506314075481
2022-09-21,0.14499132956152994
2022-11-02,-0.0024325978081630173
2022-12-14,0.07701180181053813
2023-02-01,0.04154503134028846
2023-03-22,-0.035791467184159
2023-05-03,-0.03248758942400683
2023-06-14,0.10629989532045232
2023-07-26,0.0013615013195138054
2023-09-20,0.08813335290813662
2023-11-01,0.043421770673499054
2023-12-13,-0.06521456613654024
2024-01-31,0.0042592572496913846
2024-03-20,-0.06754589512824728
2024-05-01,0.042663353650530984
2024-06-12,-0.01862847159443479
2024-07-31,-0.13301036489869092
2024-09-18,0.08496559984142635
2024-11-07,0.019697802612012934
2024-12-18,-0.024988586941046942
2025-01-29,-0.017598134882782727
2025-03-19,-0.13739928286170844
2025-05-07,-0.09732355993889982
2025-06-18,0.010227052328161831
2025-07-30,-0.028364351711727662
2025-09-17,-0.09330350439862065
2025-10-29,0.0031585671116452704
2025-12-10,-0.13104461552547328
