date,shock
2015-03-18,0.4969417338958978
2015-06-17,1.368959247810254
2015-09-17,-0.24151547005215068
2015-12-16,-0.7546362852977078
2016-03-16,0.33443806681954386
2016-06-15,0.2318903061484138
2016-09-21,0.2815710691452682
2016-12-14,-0.49038049104470827
2017-03-15,-0.4783549498707675
2017-06-14,-0.3588413814915638
2017-09-20,0.399785869187335
2017-12-13,-0.7898577152498143
2018-03-21,0.11228557429326608
2018-06-13,0.17360716574049115
2018-09-26,0.4635411025265262
2018-12-19,-1.4230076399734057
2019-01-30,-0.07925713422069866
2019-03-20,0.25558833408143955
2019-05-01,0.01985000949040843
2019-06-19,-0.9330917165547498
2019-07-31,-0.4342804992250107
2019-09-18,0.233479670332407
2019-10-30,0.7934995443322779
2019-12-11,-0.8192712600701535
2020-01-29,0.3012223277377036
2020-03-03,-2.549889307953775
2020-03-15,0.5518068844199527
2020-04-29,-3.019433618741888
2020-06-10,0.6056206784661449
2020-07-29,0.6489844049182204
2020-09-16,-0.6994381971734919
2020-11-05,-0.37409803108946993
2020-12-16,-0.7584643576268275
2021-01-27,-1.205576387622858
2021-03-17,-0.33585472378863485
2021-04-28,-0.31760802994727205
2021-06-16,1.113999897830653
2021-07-28,-0.5104704178532076
2021-09-22,0.6193881141344277
2021-11-03,0.8235838526914764
2021-12-15,2.1761629452184854
2022-01-26,2.2427122323044477
2022-03-16,2.8305583783679236
2022-05-04,2.6922938093696973
2022-06-15,-0.4085802818875179
2022-07-27,-0.8047220937056072
2022-09-21,0.42130245593026117
2022-11-02,0.25632672323902833
2022-12-14,0.9847011559618257
2023-02-01,0.9130821768934192
2023-03-22,-0.26681913715479394
2023-05-03,-0.8472102037428961
2023-06-14,0.5431269621420685
2023-07-26,0.2836521871730215
2023-09-20,0.8387805569765149
2023-11-01,0.9447908551080758
2023-12-13,-0.2911040103783428
2024-01-31,0.3302020637197133
2024-03-20,-0.1619179480742327
2024-05-01,0.39563554954216257
2024-06-12,0.023610793752923222
2024-07-31,-1.464976517978813
2024-09-18,0.903143318062324
2024-11-07,0.3119407973335304
2024-12-18,0.4491386622894559
2025-01-29,-0.5752039231047599
2025-03-19,-1.1408763984913877
2025-05-07,-1.1730182126028292
2025-06-18,-0.4904339934439123
2025-07-30,-0.5601041622626636
2025-09-17,-1.0463771701748805
2025-10-29,-0.30993982497165096
2025-12-10,-1.2565939845645433
