date,shock
2015-02-12,0.4732555376701121
2015-05-13,0.13343774952990964
2015-08-06,0.4810977989892934
2015-11-05,-0.0668297338108984
2016-02-04,0.43650131000311393
2016-05-12,-0.2920111508506331
2016-08-04,-2.4492070177353367
2016-11-03,-0.5193109480040725
2017-02-02,-0.16583454771005401
2017-05-11,-0.09513440436562697
2017-11-02,1.5211690986923283
2018-02-08,1.5063366712778867
2018-05-10,0.5388805066798676
2018-08-02,0.19455323293801893
2018-11-01,-0.48619167870525054
2019-02-07,-1.4084708316796268
2019-05-02,1.9805377711707821
2019-08-01,-0.28394230662730685
2019-11-07,-0.5328548382472552
2020-03-11,-0.9659822192152502
2020-05-07,0.5417711327785808
2020-08-06,-0.8211715483238959
2020-11-05,-0.5185842845875368
2021-02-04,-0.17985086022331284
2021-05-06,-0.24580285256089732
2021-08-05,-0.11746005044885495
2021-11-04,-0.43925654617647897
2022-02-03,2.9295598068726054
2022-05-05,0.4519961374500907
2022-08-04,0.6983208629275535
2022-11-03,-0.8066648201879147
2023-02-02,-1.0295259114202822
2023-05-11,0.22730388404667773
2023-08-03,-1.2363641614730982
2023-11-02,2.7355231437348486
2024-02-01,0.0035618835049462875
2024-05-09,-0.48629573298964845
2024-08-01,0.309059550281762
2024-11-07,-0.768471234811196
2025-02-06,-0.5099967405891261
2025-05-08,0.039603322379244764
2025-08-07,-0.03353240138694211
2025-11-06,0.14946984483514514
2026-01-01,-0.8931924236322724
