date,shock
2015-01-22,-0.024781191199601815
2015-03-05,-0.004286821256662576
2015-04-15,0.14190753280376509
2015-06-03,0.019037397424586447
2015-07-16,0.04990059260664538
2015-09-03,0.06191223604094643
2015-10-22,-0.0574254605281021
2015-12-03,-0.010305028335547778
2016-01-21,-0.07235497922149806
2016-03-10,-0.007525003058238722
2016-04-21,0.02046873409517648
2016-06-02,-0.04886233333839818
2016-07-21,0.08266783033656278
2016-09-08,0.0666128371143048
2016-10-20,0.028930744974694153
2016-12-08,-0.05633745294475627
2017-01-19,-0.020677160644753917
2017-03-09,0.04057619607692871
2017-04-27,-0.09120321805522533
2017-06-08,-0.024508922198862658
2017-07-20,-0.03581379131013559
2017-09-07,0.0029929548393458003
2017-10-26,-0.04716728106979516
2017-12-14,0.05217662859656602
2018-01-25,-0.057861279137979435
2018-03-08,0.02644839864007926
2018-04-26,-0.07429008593025954
2018-06-14,0.02539367779383361
2018-07-26,-0.023902210978315564
2018-09-13,0.04971037382398663
2018-10-25,0.0779110395468194
2018-12-13,0.0018134134700014404
2019-01-24,0.030809335699012064
2019-03-07,-0.056666862338380974
2019-04-10,0.002597062745897716
2019-06-06,-0.07465535178223338
2019-07-25,-0.0542326503910531
2019-09-12,0.12940756672102477
2019-10-24,-0.06841746963037536
2019-12-12,0.04073929221996856
2020-01-23,-0.02106189164668348
2020-03-12,-0.0675746642607209
2020-04-30,-0.24685455470542667
2020-06-04,-0.2060380390810646
2020-07-16,0.17840788516151496
2020-09-10,0.18010920088394947
2020-10-29,-0.08646699761418308
2020-12-10,-0.22825007496245192
2021-01-21,-0.17152524203118227
2021-03-11,0.008051024826074393
2021-04-22,-0.09962654962469945
2021-06-10,-0.08223656823836395
2021-07-08,0.09655348997291235
2021-07-22,0.05991214873634271
2021-09-09,0.09597737073889566
2021-10-28,0.1450068388086294
2021-12-16,-0.0343166955969179
2022-02-03,0.13743034453776012
2022-03-10,0.1327211411801128
2022-04-14,0.08015573280200071
2022-06-09,0.33841779972927655
2022-07-21,0.02410445725589616
2022-09-08,0.14052119597987622
2022-10-27,-0.031431084076864346
2022-12-15,0.034573297281004556
2023-02-02,0.183864895892209
2023-03-16,-0.22598203183429796
2023-05-04,0.19338252914742637
2023-06-15,0.2605629058644446
2023-07-27,-0.14094462408732572
2023-09-14,-0.0977944889437812
2023-10-26,-0.13151067408969772
2023-12-14,-0.01350667593151303
2024-01-25,-0.005159793227028822
2024-03-07,-0.10499216863051732
2024-04-11,-0.10199368159545288
2024-06-06,0.09644515018848343
2024-07-18,-0.10904429307874991
2024-09-12,-0.028876185448222236
2024-10-17,-0.033219776989787383
2024-12-12,0.033165054953822146
2025-01-30,-0.16176881848123498
2025-03-06,0.1655180222074281
2025-04-17,0.09748342814072453
2025-06-05,0.03493316548864918
2025-07-24,-0.09738288171679559
2025-09-11,-0.10164867865572927
2025-10-30,-0.08163964793212525
2025-12-18,-0.04718958951658521
