date,shock
2015-01-22,0.8547995756936028
2015-03-05,-0.7424535564903874
2015-04-15,1.437440567594778
2015-06-03,0.5100796827400285
2015-07-16,-0.01775878131442417
2015-09-03,0.8687028954423863
2015-10-22,-0.34723615912394834
2015-12-03,-0.5067101347059603
2016-01-21,1.145290297709612
2016-03-10,-0.5664908760711788
2016-04-21,-0.4189417241201104
2016-06-02,0.7616808274406851
2016-07-21,1.0087307826075729
2016-09-08,-0.8789287523313283
2016-10-20,0.5379182881869423
2016-12-08,-0.652038792968695
2017-01-19,0.5387394105675201
2017-03-09,-0.04657101842597733
2017-04-27,-0.588695914454895
2017-06-08,-0.9305814871038435
2017-07-20,-1.1987138615108575
2017-09-07,-0.4869281703308319
2017-10-26,-0.01166800067479463
2017-12-14,-0.01103812137676271
2018-01-25,-0.15396934090514128
2018-03-08,0.5796872754184422
2018-04-26,-0.3900171908668117
2018-06-14,0.8406117913120391
2018-07-26,-0.13386072610633717
2018-09-13,-0.013904499137888009
2018-10-25,0.35304266939665485
2018-12-13,-0.13830370032104594
2019-01-24,0.0978532581608103
2019-03-07,-0.1605891481623746
2019-04-10,-0.12328383783377286
2019-06-06,-0.7147160329474317
2019-07-25,-0.17657476099253247
2019-09-12,-0.32712086903350973
2019-10-24,0.20251813503978333
2019-12-12,1.164039084399768
2020-01-23,0.6535929149461633
2020-03-12,-1.091937315908421
2020-04-30,-2.9582093868651325
2020-06-04,-1.0190160568702147
2020-07-16,0.5920161348718167
2020-09-10,0.45651121749895407
2020-10-29,-1.1557787273557079
2020-12-10,-2.7231027594893438
2021-01-21,-0.9701067347072565
2021-03-11,-2.4382794632586915
2021-04-22,-0.5995646153394428
2021-06-10,1.4098037366187757
2021-07-08,1.1195314961631955
2021-07-22,0.17101541131623912
2021-09-09,0.8136363553773179
2021-10-28,1.477224617064607
2021-12-16,-0.21890748426884676
2022-02-03,2.1762332817694183
2022-03-10,2.101066454960062
2022-04-14,1.3167128371360344
2022-06-09,3.3096531536157405
2022-07-21,0.37526440600865135
2022-09-08,0.9669495539926877
2022-10-27,0.5586408931399056
2022-12-15,0.8247646120889668
2023-02-02,0.5607469322580512
2023-03-16,-1.3316391350318404
2023-05-04,-0.08196176460949789
2023-06-15,-0.023196766851457485
2023-07-27,-1.0031157276315779
2023-09-14,-0.7459013125746875
2023-10-26,-1.2239628430402811
2023-12-14,0.03810837814399127
2024-01-25,-0.6503651663009906
2024-03-07,-0.9963083395075703
2024-04-11,-1.0458122881039524
2024-06-06,0.3049901530469336
2024-07-18,0.4914637391655198
2024-09-12,0.019996734564002697
2024-10-17,0.6725323936055407
2024-12-12,0.7237202765725762
2025-01-30,-1.5243330500305199
2025-03-06,0.840475213049603
2025-04-17,0.7046231599669313
2025-06-05,0.03418500844727365
2025-07-24,-0.6335563339139978
2025-09-11,-0.684643527119531
2025-10-30,-0.4680960865142682
2025-12-18,-0.289703264495513
