date,shock
2015-02-12,-0.003130835777789087
2015-05-13,-0.041725633268267344
2015-08-06,0.1289401457558235
2015-11-05,0.045247888445983944
2016-02-04,0.08776908156493611
2016-05-12,-0.011074272568489217
2016-08-04,-0.3043554640287452
2016-11-03,-0.13420737639512625
2017-02-02,-0.041470841519853044
2017-05-11,-0.00655826894401896
2017-11-02,0.06033276660954846
2018-02-08,0.15373582493244634
2018-05-10,0.0948917036755329
2018-08-02,0.16016266074764604
2018-11-01,-0.07661252651185604
2019-02-07,-0.09752031013876881
2019-05-02,0.14766266434651326
2019-08-01,-0.02472020384220038
2019-11-07,-0.03326422954463297
2020-03-11,-0.10410277353868255
2020-05-07,0.06441410920588359
2020-08-06,-0.018491787147334973
2020-11-05,-0.03015700667081747
2021-02-04,0.03058334825847077
2021-05-06,0.019058007456598393
2021-08-05,0.014981495107408475
2021-11-04,-0.060413781731448624
2022-02-03,0.1632885595564059
2022-05-05,-0.03461848918387041
2022-08-04,-0.013032912849099488
2022-11-03,-0.027453396884059723
2023-02-02,-0.027306718094217138
2023-05-11,-0.043748697747531914
2023-08-03,-0.07431149270327021
2023-11-02,0.2754393187940162
2024-02-01,-0.041929764555909355
2024-05-09,-0.07065814689696552
2024-08-01,0.0378396391010752
2024-11-07,-0.03305292615788875
2025-02-06,-0.0743209740357211
2025-05-08,0.034721096584005885
2025-08-07,-0.011812380067658751
2025-11-06,-0.005181327905029731
2026-01-01,-0.07383577143304215
