date,shock
2015-02-12,0.6707589295648495
2015-05-13,-0.6884057797976474
2015-08-06,1.7620007205878907
2015-11-05,0.41844083625076206
2016-02-04,0.14721052915473232
2016-05-12,-0.7884499201012124
2016-08-04,-2.8670363835938257
2016-11-03,-1.5254468230569245
2017-02-02,-0.34575271902023264
2017-05-11,0.06264185065972619
2017-11-02,0.9618900307107489
2018-02-08,2.2052755207709143
2018-05-10,1.3196794987406364
2018-08-02,0.5027703839358886
2018-11-01,-0.25975971858739516
2019-02-07,-0.9845165697359693
2019-05-02,1.1976468604260448
2019-08-01,-0.4190418094732616
2019-11-07,-0.4836900239548372
2020-03-11,-0.8862154134808814
2020-05-07,0.4948204688731626
2020-08-06,-0.3405673447814784
2020-11-05,-0.2246507630431278
2021-02-04,-0.06517847293208408
2021-05-06,-0.26747693599580596
2021-08-05,0.4281055971568442
2021-11-04,-0.5458161502520706
2022-02-03,2.3026928820558688
2022-05-05,-0.0334126287005634
2022-08-04,0.2793327830398829
2022-11-03,-0.9650702390054837
2023-02-02,-0.9707966941638848
2023-05-11,0.38554211675780325
2023-08-03,-0.3775027594584379
2023-11-02,2.2114646623643077
2024-02-01,0.17656714600849194
2024-05-09,-0.3395215826712361
2024-08-01,0.5405969908632977
2024-11-07,-0.903431790782523
2025-02-06,-0.9190437748233546
2025-05-08,-0.1831991789867978
2025-08-07,-0.10423898063513637
2025-11-06,0.108429634524183
2026-01-01,-0.6876449854118616
