date,shock
2015-01-22,0.07648361511129956
2015-03-05,-0.5532185813298336
2015-04-15,1.932872596986726
2015-06-03,0.7450773868582993
2015-07-16,0.23460745893351062
2015-09-03,0.3618996252711194
2015-10-22,-0.32609088322828184
2015-12-03,0.13480377315704045
2016-01-21,1.1759134268236529
2016-03-10,-0.23146408548352498
2016-04-21,0.3442868745748493
2016-06-02,0.6731657854966259
2016-07-21,0.9148421568114992
2016-09-08,-0.6501860244785338
2016-10-20,0.42540472039716865
2016-12-08,-1.340923321498051
2017-01-19,-0.19454094594763457
2017-03-09,-0.5697866642807731
2017-04-27,-0.1871988502542934
2017-06-08,0.005407301762166689
2017-07-20,-1.2293909663699527
2017-09-07,-0.27416764581457614
2017-10-26,-0.742452168185195
2017-12-14,1.2641757136330405
2018-01-25,-0.47426756180772656
2018-03-08,0.18040528390560415
2018-04-26,-0.7236580278571658
2018-06-14,0.13264926632423985
2018-07-26,-0.34186632558324764
2018-09-13,0.3260608613972515
2018-10-25,0.5612805241350747
2018-12-13,0.046899204750049495
2019-01-24,0.03768639359222455
2019-03-07,-0.551694339539256
2019-04-10,-0.27886144783352024
2019-06-06,-1.1470719808445724
2019-07-25,0.5136662562123744
2019-09-12,-0.10117932649438859
2019-10-24,-0.16956907930326848
2019-12-12,0.6610215478972683
2020-01-23,-0.7128599217816711
2020-03-12,-0.9169454551080202
2020-04-30,-0.9520086756968684
2020-06-04,-0.659762462674168
2020-07-16,0.025624361782898415
2020-09-10,0.2490535900567068
2020-10-29,-1.2679782596072757
2020-12-10,-2.9344770905140947
2021-01-21,-1.2915953042172494
2021-03-11,-1.9249281661501028
2021-04-22,-1.0880767117855785
2021-06-10,-0.16552967650896158
2021-07-08,0.6285876642179522
2021-07-22,0.7068249770817177
2021-09-09,1.394890087027588
2021-10-28,2.0561798787380554
2021-12-16,0.5189209669841548
2022-02-03,2.3418016646312143
2022-03-10,1.5946642827523532
2022-04-14,1.7270236641947292
2022-06-09,3.083279546633376
2022-07-21,0.22647479382634916
2022-09-08,1.074399623744268
2022-10-27,-0.35469555554134785
2022-12-15,0.7886093431425144
2023-02-02,0.8832072983936042
2023-03-16,-0.7738406273864288
2023-05-04,0.666235032639234
2023-06-15,0.36882113808765377
2023-07-27,-0.8920798750765989
2023-09-14,-1.2354171714382711
2023-10-26,-1.0042860442167223
2023-12-14,2.010921384747484
2024-01-25,0.24229056189487408
2024-03-07,-1.0931726521287246
2024-04-11,-1.0374574866951098
2024-06-06,0.44543914248350175
2024-07-18,-0.11218056795347991
2024-09-12,0.021056250862019434
2024-10-17,0.6923082327662688
2024-12-12,-0.04434094245500341
2025-01-30,-2.136701529388359
2025-03-06,0.9465825224413353
2025-04-17,0.3305693447625911
2025-06-05,0.0565117269991551
2025-07-24,-0.9421770228950108
2025-09-11,-0.9860530324599445
2025-10-30,-0.7413660528159899
2025-12-18,-0.47336834429391056
