,date,unemployment,inflation,rate_change,vix,bond_yields,governor
0,2015-03-18,0.5616033412024014,-1.4751020195977165,-0.1727068684072837,-0.5225294800529937,-0.5402206564947599,Yellen
1,2015-06-17,0.5616033412024014,-1.4300329324839804,-0.1727068684072837,-0.6366706151614187,-0.28051499470483005,Yellen
2,2015-09-17,0.3179359182735733,-1.362722855254347,-0.1727068684072837,0.24154529280815065,-0.43490901217524963,Yellen
3,2015-12-16,0.2570190625413665,-1.3565064294455569,0.6677998911748304,0.1878318325292437,-0.37836443668233927,Yellen
4,2016-03-16,0.1961022068091598,-1.3566445722413074,-0.1727068684072837,-0.36407458013573185,-0.6645556617143009,Yellen
5,2016-06-15,0.07426849534474575,-1.3296031199730665,-0.1727068684072837,0.12740402963673478,-0.8628295309845159,Yellen
6,2016-09-21,0.1961022068091598,-1.2807351059761798,-0.1727068684072837,-0.48761566684020896,-0.8738476654284566,Yellen
7,2016-12-14,0.01335163961253846,-1.2269284870311992,0.6677998911748304,-0.9173237332604369,-0.1767098043792457,Yellen
8,2017-03-15,0.07426849534474575,-1.1476690579691127,0.6677998911748304,-0.9737229305847847,-0.18493665778793075,Yellen
9,2017-06-14,-0.16939892758408234,-1.1476690579691127,0.6677998911748304,-1.2261764500216292,-0.4236106072208112,Yellen
10,2017-09-20,-0.10848207185187504,-1.1175539284954128,-0.1727068684072837,-1.2584045261889734,-0.4113242487168685,Yellen
11,2017-12-13,-0.2912326390484964,-1.0619859889046075,0.6677998911748304,-1.2933183394017584,-0.24906338835491706,Yellen
12,2018-03-21,-0.2912326390484964,-0.9590696060701768,0.6677998911748304,-0.18144855906146645,0.10692395224442407,Powell
13,2018-06-13,-0.4739832062451172,-0.9274349058432176,0.6677998911748304,-0.968351584556894,0.16357362917877183,Powell
14,2018-09-26,-0.41306635051291013,-0.8821586045358553,0.6677998911748304,-0.9576088925011128,0.2378895676991611,Powell
15,2018-12-19,-0.534900061977324,-0.8465868346299948,0.6677998911748304,0.8095656154938073,0.09903396859692683,Powell
16,2019-01-30,-0.41306635051291013,-0.8515254395780901,-0.1727068684072837,-0.05656485996025103,0.002873525222154478,Powell
17,2019-03-20,-0.4739832062451172,-0.8384018739817534,-0.1727068684072837,-0.8045253386117415,-0.11273806035814618,Powell
18,2019-05-01,-0.4739832062451172,-0.8026574255812046,-0.1727068684072837,-0.86361027298153,-0.14395318846482738,Powell
19,2019-06-19,-0.5958169177095309,-0.7678799767509117,-0.1727068684072837,-0.5910142379558434,-0.5149122293968177,Powell
20,2019-07-31,-0.534900061977324,-0.7626996219102523,-1.0132136279893977,-0.7534976153782753,-0.5269778748737435,Powell
21,2019-09-18,-0.534900061977324,-0.7283366014672122,-1.0132136279893977,-0.6863557259981462,-0.817988000995575,Powell
22,2019-10-30,-0.656733773441738,-0.7263335309288242,-1.0132136279893977,-0.8528675809257485,-0.8120655347706205,Powell
23,2019-12-11,-0.656733773441738,-0.6948024377986778,-0.1727068684072837,-0.5198437430075531,-0.6857861528845016,Powell
24,2020-01-29,-0.656733773441738,-0.652323528105273,-0.1727068684072837,-0.43927342452620155,-0.7709533542619891,Powell
25,2020-03-03,-0.5958169177095309,-0.6413066401441371,-0.1727068684072837,1.8623502053383287,-1.4892866726675889,Powell
26,2020-03-15,-0.656733773441738,-0.6333634293884589,-5.215747425899968,5.140217736638118,-1.4892866726675889,Powell
